from_cat,cat,dist,to_x,to_y
174,325,0.862733519938274,223833.145479283,5189800.10522866
174,326,0,223832.510383957,5189799.52130824
174,326,4.5359750955705,223832.510383957,5189799.52130824
174,330,6.71054386845431,223834.68198829,5189798.46303935
174,330,2.41573972585269,223834.68198829,5189798.46303935
174,331,2.41445182512436,223834.684574931,5189798.47132194
174,331,6.706272650652,223834.684574931,5189798.47132194
175,50,0,271756.941122296,5193667.41338619
175,51,0,271756.941122296,5193667.41338619
175,175,0,271756.941122296,5193667.41338619
175,175,0,272913.5524,5192267.3192
175,667,0.00821640659267663,272913.550585875,5192267.31118637
175,669,0.0266802245589304,272913.55673579,5192267.29287444
176,68,0,229853.1327,5158115.073
176,69,7.58933044979644,229851.829755602,5158107.59635152
176,70,0,229853.1327,5158115.073
176,71,0,227163.0089,5163998.3461
176,93,9.53658824757168,229851.553307186,5158105.66810586
176,94,9.53658824757168,229851.553307186,5158105.66810586
176,115,8.49308965074191,229851.70144496,5158106.70137645
176,116,8.49308965074191,229851.70144496,5158106.70137645
176,117,7.58933044979644,229851.829755602,5158107.59635152
176,118,0,229853.1327,5158115.073
176,119,8.01681193982225,229851.742248693,5158107.17769007
176,120,8.01681193982225,229851.742248693,5158107.17769007
176,121,0,229853.1327,5158115.073
176,176,0,227163.0089,5163998.3461
176,176,0,229853.1327,5158115.073
176,178,0,227163.0089,5163998.3461
177,59,6.10908947753922,230060.504388895,5157231.79785557
177,60,0,230066.6134,5157231.8288
177,62,0,230066.6134,5157231.8288
177,74,0,230082.0242,5157722.2604
177,75,0,230066.6134,5157231.8288
177,79,6.10929004695749,230060.504188411,5157231.79783814
177,81,6.10929004695749,230060.504188411,5157231.79783814
177,82,0,230066.6134,5157231.8288
177,102,0,230082.0242,5157722.2604
177,177,0,230066.6134,5157231.8288
177,177,0,230082.0242,5157722.2604
178,71,0,227163.0089,5163998.3461
178,71,0,227148.1553,5164043.5063
178,173,0,227148.1553,5164043.5063
178,176,0,227163.0089,5163998.3461
178,178,0,227148.1553,5164043.5063
178,178,0,227163.0089,5163998.3461
180,180,0,212221.0592,5219238.7821
180,180,0,209864.598462121,5219362.18820335
182,182,0,210007.205,5217826.2885
182,182,0,210121.572412082,5217854.41609744
182,184,0,210121.572412082,5217854.41609744
183,183,0,212682.866,5217621.7356
183,183,0,210233.008967793,5217696.34119612
183,184,0,210233.008967793,5217696.34119612
184,182,0,210121.572412082,5217854.41609744
184,183,0,210233.008967793,5217696.34119612
184,184,0,210121.572412082,5217854.41609744
184,184,0,210233.008967793,5217696.34119612
185,185,0,210169.8299,5216086.1717
185,185,0,210264.900597939,5216071.03213248
185,196,0,210264.900597939,5216071.03213248
187,187,0,221352.678,5189891.0619
187,187,0,210410.876866247,5190295.15143329
188,125,2.22283309376684,210968.1306,5212830.2126
188,188,0,209945.6769,5214853.0584
188,188,0,210968.100044002,5212827.98997693
188,189,0,210968.100044002,5212827.98997693
189,125,2.22283309376684,210968.1306,5212830.2126
189,188,0,210968.100044002,5212827.98997693
189,189,0,210968.100044002,5212827.98997693
189,189,0,211672.4133,5209585.5068
193,193,0,219270.299860631,5181954.39479757
193,193,0,211239.21278956,5182058.15507296
195,195,0,219410.198846562,5183559.06649462
195,195,0,211510.372244519,5185902.23372241
196,185,0,210264.900597939,5216071.03213248
196,196,0,210264.900597939,5216071.03213248
196,196,0,211599.800994366,5216049.23305652
196,203,0,211599.800994366,5216049.23305652
199,199,0,216748.6859,5185260.3868
199,199,0,211764.604234337,5185401.93165159
203,196,0,211599.800994366,5216049.23305652
203,203,0,211599.800994366,5216049.23305652
203,203,0,213146.903200298,5215989.3281637
203,204,0,213146.903200298,5215989.3281637
204,203,0,213146.903200298,5215989.3281637
204,204,0,213447.201947476,5215968.93563317
204,204,0,213146.903200298,5215989.3281637
205,205,0,213381.900635782,5180520.61506558
205,205,0,213382.3927,5180520.5943
205,209,0.00843268505868968,213381.892210596,5180520.61542113
205,209,0.500934871694979,213381.892210596,5180520.61542113
205,210,0.136597828394539,213381.900260201,5180520.75166289
205,210,0.160011396034074,213382.391838665,5180520.75430908
205,253,0.160179225250658,213382.399169136,5180520.75434854
205,253,0.517624620382559,213382.399169136,5180520.75434854
209,205,0.00843268505868968,213381.900635782,5180520.61506558
209,209,0,211190.9205,5181319.7739
209,209,0,213381.892210596,5180520.61542113
209,210,0.136479352239581,213381.900260201,5180520.75166289
209,253,0.525649870136276,213382.399169136,5180520.75434854
210,205,0.136597828394539,213381.900635782,5180520.61506558
210,205,0.160178972190648,213382.392415442,5180520.59431201
210,209,0.136479352239581,213381.892210596,5180520.61542113
210,209,0.525649870136276,213381.892210596,5180520.61542113
210,210,0,213381.900260201,5180520.75166289
210,210,0,213382.399169136,5180520.75434854
210,253,0.498916163736827,213382.399169136,5180520.75434854
210,253,0,213382.399169136,5180520.75434854
214,214,0,213710.201897964,5204715.62693799
214,214,0,214829.1889,5204648.3235
216,216,0,214318.998466123,5199808.39766926
216,216,0,213406.374910122,5202223.2683084
216,218,3.89024329179623,214321.200013359,5199811.60503308
216,235,0,214318.998466123,5199808.39766926
218,43,0.0137766103122478,220238.4112,5199577.3877
218,216,3.89024329179623,214318.998466123,5199808.39766926
218,218,0,220238.397809116,5199577.39093716
218,218,0,214321.200013359,5199811.60503308
218,235,3.88950451993598,214319.061794558,5199808.35599233
218,285,0.0137766103122478,220238.4112,5199577.3877
220,220,0,214503.848549602,5210254.28212721
220,220,0,214618.5072,5211169.6817
220,225,0.0178646106076817,214618.508207955,5211169.69953615
220,229,0,214618.5072,5211169.6817
222,170,0,219436.7925,5173048.2599
222,222,0,219436.7925,5173048.2599
222,222,0,214505.100903601,5173293.91425604
222,265,0.00586979953302544,219436.798364984,5173048.25966227
225,220,0.0178646106076817,214618.5072,5211169.6817
225,225,0,214618.508207955,5211169.69953615
225,225,0,214634.991279075,5215111.79690801
225,229,0.0178646106076817,214618.5072,5211169.6817
229,220,0,214618.5072,5211169.6817
229,225,0.0178646106076817,214618.508207955,5211169.69953615
229,229,0,214658.175952811,5211062.98905221
229,229,0,214618.5072,5211169.6817
232,132,0.996546544234743,215293.3164,5198613.2001
232,232,0,215292.708127662,5198612.41072697
232,232,0,215310.4537,5198010.9102
232,235,0.00490010682540537,215292.70422203,5198612.41368621
232,237,0.0466608358590877,215310.500325713,5198010.90838989
232,240,0.00758109549869846,215310.453273826,5198010.90263089
235,132,0.996598473391908,215293.3164,5198613.2001
235,216,0,214318.998466123,5199808.39766926
235,218,3.89024329179623,214321.200013359,5199811.60503308
235,232,0.00490010682540537,215292.708127662,5198612.41072697
235,235,0,215292.70422203,5198612.41368621
235,235,0,214318.998466123,5199808.39766926
237,232,0.0466594883277892,215310.45371645,5198010.91055423
237,237,0,215310.500325713,5198010.90838989
237,237,0,217801.799251352,5197899.28539707
237,240,0.0474030186221398,215310.453273826,5198010.90263089
239,44,0,220114.27578213,5197596.90337077
239,131,6.11858032046606,215313.2854,5197945.2672
239,239,0,220114.27578213,5197596.90337077
239,239,0,215314.104022877,5197951.33077005
239,240,0,215314.104022877,5197951.33077005
239,280,0.0178882808988714,220114.287062821,5197596.88948781
239,285,0.0152356673545555,220114.28682762,5197596.91386471
240,131,6.11858032046606,215313.2854,5197945.2672
240,232,0.00758109549869846,215310.4537,5198010.9102
240,237,0.0474030186221398,215310.500325713,5198010.90838989
240,239,0,215314.104022877,5197951.33077005
240,240,0,215310.453273826,5198010.90263089
240,240,0,215314.104022877,5197951.33077005
242,242,0,222792.773,5213867.9793
242,242,0,215576.798885189,5214214.5817356
244,244,0,215731.099085231,5219174.59585526
244,244,0,215621.9812,5219218.5691
244,245,0,215731.099085231,5219174.59585526
245,244,0,215731.099085231,5219174.59585526
245,245,0,215731.099085231,5219174.59585526
245,245,0,216570.90008245,5219061.70218543
245,247,0,216570.90008245,5219061.70218543
247,245,0,216570.90008245,5219061.70218543
247,247,0,216570.90008245,5219061.70218543
247,247,0,216731.600379272,5219055.61000448
247,250,0,216731.600379272,5219055.61000448
250,247,0,216731.600379272,5219055.61000448
250,250,0,216731.600379272,5219055.61000448
250,250,0,217336.901804507,5219024.54085368
250,269,0,217336.901804507,5219024.54085368
253,205,0.160178972190648,213382.392415442,5180520.59431201
253,209,0.525649870136276,213381.892210596,5180520.61542113
253,210,0,213382.399169136,5180520.75434854
253,253,0,213382.399169136,5180520.75434854
253,253,0,217608.700309958,5180396.81477196
258,258,0,214082.28436001,5175669.23012153
258,258,0,218965.805044224,5174687.69981294
258,259,0,218965.805044224,5174687.69981294
259,258,0,218965.805044224,5174687.69981294
259,259,0,218942.795681254,5173902.5001057
259,259,0,218965.805044224,5174687.69981294
265,170,0.00469583378219733,219436.794497295,5173048.25699922
265,222,0.00586979953302544,219436.7925,5173048.2599
265,265,0,222139.89885152,5172932.37518491
265,265,0,219436.798364984,5173048.25966227
269,250,0,217336.901804507,5219024.54085368
269,269,0,217336.901804507,5219024.54085368
269,269,0,219487.299479531,5218924.68960786
269,281,0,219487.299479531,5218924.68960786
270,270,0,219436.9328,5210478.4806
270,270,0,219496.006126512,5210808.27197508
270,500,0,219496.006126512,5210808.27197508
271,170,0.251234754390134,219562.376838756,5169048.30107875
271,271,0,219562.3655,5169048.0501
271,271,0,219561.638021962,5169038.11919092
271,272,9.97943619078382,219561.636420714,5169038.09733204
271,272,0.0219174488335017,219561.636420714,5169038.09733204
271,277,0.265210788314589,219561.895718785,5169038.05650831
272,271,0.0219174488335017,219561.638021962,5169038.11919092
272,272,0,219480.22963456,5167433.99849204
272,272,0,219561.636420714,5169038.09733204
272,277,0.262492032095381,219561.895718785,5169038.05650831
277,171,0.0468702170063221,219592.0466,5169035.2888
277,271,0.265210788314589,219561.638021962,5169038.11919092
277,272,0.261587651117075,219561.634830179,5169038.07561942
277,277,0,219591.999745773,5169035.2900242
277,277,0,219561.895718785,5169038.05650831
277,278,0,219591.999745773,5169035.2900242
278,171,0.0468702170063221,219592.0466,5169035.2888
278,277,0,219591.999745773,5169035.2900242
278,278,0,219591.999745773,5169035.2900242
278,278,0,221613.4802,5168953.7498
280,44,0.017834661266851,220114.274778764,5197596.90241751
280,239,0.0178882808988714,220114.27578213,5197596.90337077
280,280,0,220114.287062821,5197596.88948781
280,280,0,219783.451065334,5189993.80253493
280,285,0.0243780327157302,220114.28682762,5197596.91386471
281,269,0,219487.299479531,5218924.68960786
281,281,0,219487.299479531,5218924.68960786
281,281,0,219804.89869151,5218910.66529138
281,292,0,219804.89869151,5218910.66529138
285,43,0,220238.4112,5199577.3877
285,44,0.0152356673545555,220114.27578213,5197596.90337077
285,218,0.0137766103122478,220238.397809116,5199577.39093716
285,239,0.0151899986972643,220114.275038776,5197596.90428561
285,280,0.0243780327157302,220114.287062821,5197596.88948781
285,285,0,220238.4112,5199577.3877
285,285,0,220114.28682762,5197596.91386471
287,287,0,219335.602572939,5209208.98153557
287,287,0,220150.300498589,5209169.91247465
287,308,0,220150.300498589,5209169.91247465
292,281,0,219804.89869151,5218910.66529138
292,292,0,219804.89869151,5218910.66529138
292,292,0,220741.098763654,5218875.37098998
292,295,0,220741.098763654,5218875.37098998
295,292,0,220741.098763654,5218875.37098998
295,295,0,220741.098763654,5218875.37098998
295,295,0,221357.801308639,5218848.02844841
295,296,0,221357.801308639,5218848.02844841
296,295,0,221357.801308639,5218848.02844841
296,296,0,221357.801308639,5218848.02844841
296,296,0,221388.298614635,5218848.36663804
296,312,0,221388.298614635,5218848.36663804
300,48,0.0109283233627969,241623.817630923,5150306.29449875
300,150,0.0109283233627969,241623.817630923,5150306.29449875
300,151,0.0109045658019035,241623.817611798,5150306.29448466
300,300,0,241623.808833978,5150306.28801477
300,300,0,221645.91339072,5148023.51085658
305,305,0,222167.200020302,5160832.20045993
305,305,0,224518.7827,5160728.616
307,307,0,230966.466,5144287.2987
307,307,0,222271.574296906,5144733.84791751
307,451,0.0302125678190739,230966.492276931,5144287.31361047
307,486,0.0338478237989953,230966.499778886,5144287.29654082
308,287,0,220150.300498589,5209169.91247465
308,308,0,220150.300498589,5209169.91247465
308,308,0,222564.001411248,5209058.9351658
308,309,0,222564.001411248,5209058.9351658
309,308,0,222564.001411248,5209058.9351658
309,309,0,222564.001411248,5209058.9351658
309,309,0,222603.502004834,5209057.3499569
309,319,0,222603.502004834,5209057.3499569
312,296,0,221388.298614635,5218848.36663804
312,312,0,221388.298614635,5218848.36663804
312,312,0,222956.799748388,5218780.59405859
312,318,0,222956.799748388,5218780.59405859
313,143,0.0334024274313311,222979.398643476,5159171.2748243
313,313,0,222979.366157214,5159171.28259378
313,313,0,217469.7036,5162686.5414
313,314,0,222979.366157214,5159171.28259378
314,143,0.0334024274313311,222979.398643476,5159171.2748243
314,313,0,222979.366157214,5159171.28259378
314,314,0,222979.366157214,5159171.28259378
314,314,0,223596.988713133,5157537.29748057
318,312,0,222956.799748388,5218780.59405859
318,318,0,222956.799748388,5218780.59405859
318,318,0,223778.698438424,5218742.16660057
318,338,0,223778.698438424,5218742.16660057
319,309,0,222603.502004834,5209057.3499569
319,319,0,222603.502004834,5209057.3499569
319,319,0,223827.299088473,5209001.97882657
319,359,0,223827.299088473,5209001.97882657
320,20,0,223829.309350881,5189804.62458201
320,20,0.546939455293894,223828.723237885,5189805.56956111
320,22,0,223829.18803342,5189805.85784548
320,22,1.23921616797697,223829.18803342,5189805.85784548
320,29,9.40181681445456,223834.873365045,5189798.36977739
320,29,8.37142965497112,223834.873365045,5189798.36977739
320,36,9.40181681445456,223834.873365045,5189798.36977739
320,36,8.37142965497112,223834.873365045,5189798.36977739
320,174,2.65705748069277,223830.093744897,5189803.35991811
320,174,1.48816960389523,223830.093744897,5189803.35991811
320,320,0,223829.18803342,5189805.85784548
320,320,0,223829.309350881,5189804.62458201
320,321,0.0159613606437183,223829.317763898,5189804.61101786
320,321,1.2535585789716,223829.317763898,5189804.61101786
320,323,1.26276466210918,223829.311656244,5189804.60114664
320,323,0.0235484941322105,223829.311656244,5189804.60114664
320,324,1.48816960389523,223830.093744897,5189803.35991811
320,324,2.65705748069277,223830.093744897,5189803.35991811
320,325,5.92793689976395,223833.145479283,5189800.10522866
320,325,6.98240489475008,223833.145479283,5189800.10522866
320,326,6.02411951903059,223832.510383957,5189799.52130824
320,326,7.15469896929585,223832.510383957,5189799.52130824
320,330,9.21231229855858,223834.68198829,5189798.46303935
320,330,8.17495203354819,223834.68198829,5189798.46303935
320,331,9.20720905618231,223834.684574931,5189798.47132194
320,331,8.17041266408541,223834.684574931,5189798.47132194
321,20,1.48816960389523,223829.309350881,5189804.62458201
321,20,0.0159613606437183,223829.309350881,5189804.62458201
321,22,2.65705748069277,223829.18803342,5189805.85784548
321,22,1.2535585789716,223829.18803342,5189805.85784548
321,29,8.35570384353554,223834.873365045,5189798.36977739
321,29,6.90986780675683,223834.873365045,5189798.36977739
321,36,8.35570384353554,223834.873365045,5189798.36977739
321,36,6.90986780675683,223834.873365045,5189798.36977739
321,174,0,223830.093744897,5189803.35991811
321,174,1.47220824325151,223830.093744897,5189803.35991811
321,320,0.0159613606437183,223829.309350881,5189804.62458201
321,320,1.48816960389523,223829.309350881,5189804.62458201
321,321,0,223829.317763898,5189804.61101786
321,321,0,223830.093744897,5189803.35991811
321,323,0.011607950987718,223829.311656244,5189804.60114664
321,323,0,223830.093744897,5189803.35991811
321,324,0,223830.093744897,5189803.35991811
321,324,1.47220824325151,223830.093744897,5189803.35991811
321,325,4.46162371583604,223833.145479283,5189800.10522866
321,325,5.91215201500446,223833.145479283,5189800.10522866
321,326,6.00815836228411,223832.510383957,5189799.52130824
321,326,4.5359750955705,223832.510383957,5189799.52130824
321,330,6.71054386845431,223834.68198829,5189798.46303935
321,330,8.15919990891379,223834.68198829,5189798.46303935
321,331,8.15466287923981,223834.684574931,5189798.47132194
321,331,6.706272650652,223834.684574931,5189798.47132194
323,20,0.0235484941322105,223829.309350881,5189804.62458201
323,20,1.48816960389523,223829.309350881,5189804.62458201
323,22,2.65705748069277,223829.18803342,5189805.85784548
323,22,1.26276466210918,223829.18803342,5189805.85784548
323,29,6.90986780675683,223834.873365045,5189798.36977739
323,29,8.35239890374991,223834.873365045,5189798.36977739
323,36,6.90986780675683,223834.873365045,5189798.36977739
323,36,8.35239890374991,223834.873365045,5189798.36977739
323,174,1.4670756371989,223830.093744897,5189803.35991811
323,174,0,223830.093744897,5189803.35991811
323,320,1.48816960389523,223829.309350881,5189804.62458201
323,320,0.0235484941322105,223829.309350881,5189804.62458201
323,321,0,223830.093744897,5189803.35991811
323,321,0.0103933444452832,223829.32048863,5189804.60662483
323,323,0,223830.093744897,5189803.35991811
323,323,0,223829.311656244,5189804.60114664
323,324,0,223830.093744897,5189803.35991811
323,324,1.4670756371989,223830.093744897,5189803.35991811
323,325,4.46162371583604,223833.145479283,5189800.10522866
323,325,5.90859353684808,223833.145479283,5189800.10522866
323,326,4.5359750955705,223832.510383957,5189799.52130824
323,326,6.00305065253532,223832.510383957,5189799.52130824
323,330,8.15578490239008,223834.68198829,5189798.46303935
323,330,6.71054386845431,223834.68198829,5189798.46303935
323,331,6.706272650652,223834.684574931,5189798.47132194
323,331,8.15125794033205,223834.684574931,5189798.47132194
324,20,5.92793689976395,223829.309350881,5189804.62458201
324,20,1.48816960389523,223829.309350881,5189804.62458201
324,22,2.65705748069277,223829.18803342,5189805.85784548
324,22,6.98240489475008,223829.18803342,5189805.85784548
324,29,2.44895493945295,223834.873365045,5189798.36977739
324,29,6.90986780675683,223834.873365045,5189798.36977739
324,36,2.44895493945295,223834.873365045,5189798.36977739
324,36,6.90986780675683,223834.873365045,5189798.36977739
324,174,0,223830.093744897,5189803.35991811
324,174,0.862733519938274,223832.510383957,5189799.52130824
324,320,5.92793689976395,223829.309350881,5189804.62458201
324,320,1.48816960389523,223829.309350881,5189804.62458201
324,321,0,223830.093744897,5189803.35991811
324,321,4.46162371583604,223830.093744897,5189803.35991811
324,323,4.46162371583604,223830.093744897,5189803.35991811
324,323,0,223830.093744897,5189803.35991811
324,324,0,223833.145479283,5189800.10522866
324,324,0,223830.093744897,5189803.35991811
324,325,0,223833.145479283,5189800.10522866
324,325,4.46162371583604,223833.145479283,5189800.10522866
324,326,0.803126973162254,223832.793651525,5189799.38326594
324,326,4.5359750955705,223832.510383957,5189799.52130824
324,330,6.71054386845431,223834.68198829,5189798.46303935
324,330,2.24892099739504,223834.68198829,5189798.46303935
324,331,2.24465288302384,223834.684574931,5189798.47132194
324,331,6.706272650652,223834.684574931,5189798.47132194
325,20,8.17041266408541,223829.309350881,5189804.62458201
325,20,5.92793689976395,223829.309350881,5189804.62458201
325,22,9.20720905618231,223829.18803342,5189805.85784548
325,22,6.98240489475008,223829.18803342,5189805.85784548
325,29,2.44895493945295,223834.873365045,5189798.36977739
325,29,0.214366514540444,223834.873365045,5189798.36977739
325,36,2.44895493945295,223834.873365045,5189798.36977739
325,36,0.214366514540444,223834.873365045,5189798.36977739
325,174,2.41445182512436,223832.510383957,5189799.52130824
325,174,0.862733519938274,223832.510383957,5189799.52130824
325,320,8.17041266408541,223829.309350881,5189804.62458201
325,320,5.92793689976395,223829.309350881,5189804.62458201
325,321,6.706272650652,223830.093744897,5189803.35991811
325,321,4.46162371583604,223830.093744897,5189803.35991811
325,323,6.706272650652,223830.093744897,5189803.35991811
325,323,4.46162371583604,223830.093744897,5189803.35991811
325,324,2.24465288302384,223833.145479283,5189800.10522866
325,324,0,223833.145479283,5189800.10522866
325,325,0,223834.684574931,5189798.47132194
325,325,0,223833.145479283,5189800.10522866
325,326,0.0085786893129717,223834.680816844,5189798.46361022
325,326,0.803126973162254,223832.793651525,5189799.38326594
325,330,0.00867710118553166,223834.68198829,5189798.46303935
325,330,2.24892099739504,223834.68198829,5189798.46303935
325,331,2.24465288302384,223834.684574931,5189798.47132194
325,331,0,223834.684574931,5189798.47132194
326,20,8.17495203354819,223829.309350881,5189804.62458201
326,20,6.02411951903059,223829.309350881,5189804.62458201
326,22,9.21231229855858,223829.18803342,5189805.85784548
326,22,7.15469896929585,223829.18803342,5189805.85784548
326,29,0.212891650299993,223834.873365045,5189798.36977739
326,29,2.62863137615268,223834.873365045,5189798.36977739
326,36,2.62863137615268,223834.873365045,5189798.36977739
326,36,0.212891650299993,223834.873365045,5189798.36977739
326,174,2.41573972585269,223832.510383957,5189799.52130824
326,174,0,223832.510383957,5189799.52130824
326,320,6.02411951903059,223829.309350881,5189804.62458201
326,320,8.17495203354819,223829.309350881,5189804.62458201
326,321,4.5359750955705,223830.093744897,5189803.35991811
326,321,6.71054386845431,223830.093744897,5189803.35991811
326,323,4.5359750955705,223830.093744897,5189803.35991811
326,323,6.71054386845431,223830.093744897,5189803.35991811
326,324,2.24892099739504,223833.145479283,5189800.10522866
326,324,0.862692221142855,223833.139705354,5189800.11138658
326,325,0.862733519938274,223833.145479283,5189800.10522866
326,325,0.00867710118553166,223834.684574931,5189798.47132194
326,326,0,223834.68198829,5189798.46303935
326,326,0,223832.510383957,5189799.52130824
326,330,0,223834.68198829,5189798.46303935
326,330,2.41573972585269,223834.68198829,5189798.46303935
326,331,0.00851966703077025,223834.686024021,5189798.47054252
326,331,2.41445182512436,223834.684574931,5189798.47132194
330,20,8.17495203354819,223829.309350881,5189804.62458201
330,20,8.37142965497112,223829.309350881,5189804.62458201
330,22,9.40181681445456,223829.18803342,5189805.85784548
330,22,9.21231229855858,223829.18803342,5189805.85784548
330,29,0,223834.873365045,5189798.36977739
330,29,0.212891650299993,223834.873365045,5189798.36977739
330,36,0.212891650299993,223834.873365045,5189798.36977739
330,36,0,223834.873365045,5189798.36977739
330,174,2.41573972585269,223832.510383957,5189799.52130824
330,174,2.62863137615268,223832.510383957,5189799.52130824
330,320,8.37142965497112,223829.309350881,5189804.62458201
330,320,8.17495203354819,223829.309350881,5189804.62458201
330,321,6.71054386845431,223830.093744897,5189803.35991811
330,321,6.90986780675683,223830.093744897,5189803.35991811
330,323,6.71054386845431,223830.093744897,5189803.35991811
330,323,6.90986780675683,223830.093744897,5189803.35991811
330,324,2.24892099739504,223833.145479283,5189800.10522866
330,324,2.44895493945295,223833.145479283,5189800.10522866
330,325,0.00867710118553166,223834.684574931,5189798.47132194
330,325,0.214366514540444,223834.684574931,5189798.47132194
330,326,0,223834.68198829,5189798.46303935
330,326,0.212891650299993,223834.68198829,5189798.46303935
330,330,0,223834.873365045,5189798.36977739
330,330,0,223834.68198829,5189798.46303935
330,331,0,223834.873365045,5189798.36977739
330,331,0.00851966703077025,223834.686024021,5189798.47054252
331,20,8.17041266408541,223829.309350881,5189804.62458201
331,20,8.37142965497112,223829.309350881,5189804.62458201
331,22,9.40181681445456,223829.18803342,5189805.85784548
331,22,9.20720905618231,223829.18803342,5189805.85784548
331,29,0,223834.873365045,5189798.36977739
331,29,0.214366514540444,223834.873365045,5189798.36977739
331,36,0.214366514540444,223834.873365045,5189798.36977739
331,36,0,223834.873365045,5189798.36977739
331,174,2.62863137615268,223832.510383957,5189799.52130824
331,174,2.41445182512436,223832.510383957,5189799.52130824
331,320,8.17041266408541,223829.309350881,5189804.62458201
331,320,8.37142965497112,223829.309350881,5189804.62458201
331,321,6.706272650652,223830.093744897,5189803.35991811
331,321,6.90986780675683,223830.093744897,5189803.35991811
331,323,6.706272650652,223830.093744897,5189803.35991811
331,323,6.90986780675683,223830.093744897,5189803.35991811
331,324,2.44895493945295,223833.145479283,5189800.10522866
331,324,2.24465288302384,223833.145479283,5189800.10522866
331,325,0.214366514540444,223834.684574931,5189798.47132194
331,325,0,223834.684574931,5189798.47132194
331,326,0.0085786893129717,223834.680816844,5189798.46361022
331,326,0.212891650299993,223834.68198829,5189798.46303935
331,330,0.00867710118553166,223834.68198829,5189798.46303935
331,330,0,223834.873365045,5189798.36977739
331,331,0,223834.873365045,5189798.36977739
331,331,0,223834.684574931,5189798.47132194
334,135,6.54701768556441,223925.6394,5143111.2199
334,135,6.8288972228099,223925.6394,5143111.2199
334,334,0,223924.505888932,5143117.6680465
334,334,0,223922.5425,5143117.3062
334,335,0,223924.505888932,5143117.6680465
334,335,1.99645410229351,223924.505888932,5143117.6680465
335,135,6.54701768556441,223925.6394,5143111.2199
335,334,0,223924.505888932,5143117.6680465
335,335,0,233503.1001,5143732.11
335,335,0,223924.505888932,5143117.6680465
338,318,0,223778.698438424,5218742.16660057
338,338,0,224565.29958782,5218707.79100582
338,338,0,223778.698438424,5218742.16660057
338,344,0,224565.29958782,5218707.79100582
340,23,0.00893714223615567,223903.890755004,5189790.9215674
340,24,6.3001971008942,223897.60909219,5189791.26932525
340,25,6.98760911262218,223896.929881888,5189791.42013083
340,30,0.00893714223615567,223903.890755004,5189790.9215674
340,31,6.3001971008942,223897.60909219,5189791.26932525
340,32,6.98760911262218,223896.929881888,5189791.42013083
340,340,0,224587.698365003,5189766.57126349
340,340,0,223903.899691241,5189790.92169458
340,369,0.110587887374228,224587.793389696,5189766.62783193
340,423,0.00172633312216048,223903.90124561,5189790.92094347
344,338,0,224565.29958782,5218707.79100582
344,344,0,224565.29958782,5218707.79100582
344,344,0,224588.598351902,5218706.76265823
344,357,0,224588.598351902,5218706.76265823
346,346,0,228307.3602,5184782.6236
346,346,0,224648.100623052,5184921.22260886
346,417,0.0412452224604137,228307.38228896,5184782.58876832
346,445,0.0404252667967863,228307.400610404,5184782.62250389
347,347,0,224740.499967148,5176938.20019885
347,347,0,223733.129238469,5177067.02075326
347,349,0.608255348738844,224740.599371685,5176937.6001211
347,352,0.000861011564506985,224740.500816644,5176938.20033919
349,347,0.608255348738844,224740.499967148,5176938.20019885
349,349,0,224740.599371685,5176937.6001211
349,349,0,227023.239243249,5174222.7540486
349,352,0.608255589320554,224740.500816644,5176938.20033919
352,13,0,228008.1098,5176099.2254
352,347,0.000861011564506985,224740.499967148,5176938.20019885
352,349,0.608255589320554,224740.599371685,5176937.6001211
352,352,0,224740.500816644,5176938.20033919
352,352,0,228008.1098,5176099.2254
352,398,0.0137771490233394,228008.118376686,5176099.21461806
354,354,0,227600.037928506,5196110.20098031
354,354,0,224741.072790162,5200063.99660553
355,355,0,224990.999224159,5191370.88039748
355,355,0,223834.001328795,5191415.56724477
355,356,0,224990.999224159,5191370.88039748
356,355,0,224990.999224159,5191370.88039748
356,356,0,224990.999224159,5191370.88039748
356,356,0,228654.698379008,5191226.05863217
357,344,0,224588.598351902,5218706.76265823
357,357,0,224588.598351902,5218706.76265823
357,357,0,225095.100123425,5218681.40233575
357,393,0,225095.100123425,5218681.40233575
358,16,0.91555213065689,225391.101819503,5218678.63844515
358,16,0.0423739122530369,225391.101819503,5218678.63844515
358,18,0.953254470675434,225391.13788506,5218678.59820898
358,18,0.0573883032741535,225391.13788506,5218678.59820898
358,358,0,225391.1829,5218679.5504
358,358,0,225391.140595072,5218678.65553326
358,363,0.914886949364136,225391.154374545,5218678.63595786
358,363,0.0239388840527487,225391.154374545,5218678.63595786
359,319,0,223827.299088473,5209001.97882657
359,359,0,223827.299088473,5209001.97882657
359,359,0,225391.00077342,5208933.8172261
359,367,0,225391.00077342,5208933.8172261
363,16,0.0526138676961226,225391.101819503,5218678.63844515
363,16,0.952845832510397,225391.101819503,5218678.63844515
363,18,0.0411932167260964,225391.13788506,5218678.59820898
363,18,0.915727567297721,225391.13788506,5218678.59820898
363,358,0.91511668136812,225391.140595072,5218678.65553326
363,358,0.0239388840527487,225391.140595072,5218678.65553326
363,363,0,225392.0536,5218678.5934
363,363,0,225391.154374545,5218678.63595786
366,366,0,226962.6661,5208862.0054
366,366,0,225414.898422178,5208932.56539057
366,367,0,225414.898422178,5208932.56539057
366,385,0.0341239081337053,226962.700182905,5208862.00372766
367,359,0,225391.00077342,5208933.8172261
367,366,0,225414.898422178,5208932.56539057
