cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
66,260525,"18282525",5141,"service","T-196",,"B",0,0,"F","F",1,228524.312391151,5139558.48446709
67,695150,"905565055",5141,"service",,,"B",0,0,"F","F",1,233912.684303921,5208568.43681151
68,507840,"681717035",5113,"primary","140th Street North","MN 9","B",96,0,"F","F",1,233731.860827366,5208571.49223581
69,430236,"383212212",5122,"residential","County Road 15","CR 15","B",0,0,"F","F",1,239550.842027339,5139077.50061619
70,376041,"206787842",5121,"unclassified","T-259",,"B",0,0,"F","F",1,238170.933460906,5139106.61962248
71,260628,"18282658",5122,"residential","T-88",,"B",0,0,"F","F",1,235404.942615083,5126346.23808703
72,260657,"18282692",5115,"tertiary","County Highway 52",,"B",0,0,"F","F",1,240091.494594241,5165011.78691103
73,430236,"383212212",5122,"residential","County Road 15","CR 15","B",0,0,"F","F",1,239330.313310213,5132602.94882184
74,260723,"18282815",5122,"residential","County Road 172",,"B",0,0,"F","F",1,234294.34166217,5148988.83705432
75,29416,"18002214",5122,"residential","232 Street",,"B",0,0,"F","F",1,271501.915346611,5199450.77214682
76,27615,"18000111",5122,"residential","190 Avenue",,"B",0,0,"F","F",1,271110.260708971,5200888.8315925
77,436383,"425581271",5115,"tertiary","County Highway 12","CR 12","B",0,0,"F","F",1,270306.926169631,5202285.74552214
78,30238,"18003179",5121,"unclassified","184 Avenue",,"B",0,0,"F","F",1,269806.817083494,5203027.6125894
79,30155,"18003091",5121,"unclassified","260 Street",,"B",0,0,"F","F",1,269562.742047603,5203954.14825195
80,28191,"18000796",5121,"unclassified","170 Avenue",,"B",0,0,"F","F",1,268108.085777348,5204765.77046042
81,27619,"18000115",5121,"unclassified","190 Avenue",,"B",0,0,"F","F",1,271265.54231065,5204145.98237247
82,27125,"17999555",5115,"tertiary","County Road 159","CR 159","B",0,0,"F","F",1,273967.52436045,5216491.39739415
83,30163,"18003099",5115,"tertiary","County Road 104","CR 104","B",0,0,"F","F",1,274896.747856791,5194446.33127269
84,27780,"18000318",5122,"residential","210 Street",,"B",0,0,"F","F",1,274034.830582435,5195735.03095241
85,515545,"699765450",5121,"unclassified","90th Street North",,"B",0,0,"F","F",1,226171.960668245,5218629.74811092
86,303116,"98654179",5115,"tertiary","70th Street North","CR 11","B",0,0,"F","F",1,222973.992712617,5218779.78026649
87,67004,"18048218",5121,"unclassified","80th Street North",,"B",0,0,"F","F",1,224574.988236332,5218707.35336407
88,67165,"18048395",5115,"tertiary","120 Street North","CR 19","B",0,0,"F","F",1,230121.56238242,5207199.73877103
89,389345,"241981954",5122,"residential","50th Street North",,"B",0,0,"F","F",1,219495.721443073,5209211.08782474
90,67678,"18049031",5115,"tertiary","70th Street South","CR 11","B",0,0,"F","F",1,220531.658034485,5173001.62131527
91,67451,"18048754",5121,"unclassified","60th Street North",,"B",0,0,"F","F",1,221372.194970618,5218848.17830908
92,259970,"18281869",5121,"unclassified","County Highway 15","CR 15","B",0,0,"F","F",1,238892.559973892,5156867.65347198
93,430237,"383212213",5122,"residential","T24",,"B",0,0,"F","F",1,234259.255390199,5158672.88582277
94,430237,"383212213",5122,"residential","T24",,"B",0,0,"F","F",1,235409.118267506,5158615.52270163
95,260372,"18282342",5121,"unclassified","County Road 167",,"B",0,0,"F","F",1,237680.940048382,5166587.79678464
96,260346,"18282310",5142,"track","T-51",,"B",0,0,"F","F",1,243109.564021986,5146988.07031853
97,258950,"18280565",5122,"residential",,,"B",0,0,"F","F",1,240548.775064746,5164890.98764944
98,303141,"98668318",5115,"tertiary","50th Avenue South","CR 13","B",0,0,"F","F",1,219857.631885701,5191582.20590885
99,695513,"907182831",5141,"service",,,"B",0,1,"T","F",1,224385.155152104,5176889.53171365
100,634131,"829839458",5121,"unclassified","90th Street South",,"B",0,1,"T","F",1,223925.269166957,5177090.9907254
101,634132,"829839459",5121,"unclassified","150th Avenue South",,"B",0,0,"F","F",1,225736.886329465,5175203.32424736
102,525321,"713782926",5115,"tertiary","100th Street South","CR 15","B",0,0,"F","F",1,225488.570607455,5175844.91029453
103,524840,"713462082",5121,"unclassified","140th Avenue South","CR 57","B",0,0,"F","F",1,224705.098546531,5176862.9076984
104,524843,"713462089",5121,"unclassified","140th Avenue South","CR 57","B",0,1,"T","F",1,227770.860423738,5176731.39485503
105,948098,"1359419039",5121,"unclassified","110th Street South","CR 69","B",0,1,"T","F",1,227173.198159608,5177439.68241946
106,525321,"713782926",5115,"tertiary","100th Street South","CR 15","B",0,0,"F","F",1,225546.939718735,5177301.18348668
107,66645,"18047817",5121,"unclassified","160th Street South","CR 56","B",0,0,"F","F",1,235126.57324681,5173424.60198834
108,67264,"18048513",5121,"unclassified","140th Street South",,"B",0,0,"F","F",1,231927.575625134,5174575.11286122
109,524859,"713483038",5115,"tertiary","130th Street South","CR 21","B",0,0,"F","F",1,230315.146703705,5174868.56156145
110,955421,"1368758747",5121,"unclassified","120th Street South",,"B",0,1,"T","F",1,228713.837115851,5175373.21258967
111,260494,"18282489",5122,"residential","T-143",,"B",0,0,"F","F",1,234096.961179467,5128832.65582643
112,259967,"18281864",5115,"tertiary","County Highway 14","CH 14","B",0,0,"F","F",1,233485.075700702,5128027.82116384
113,260515,"18282514",5122,"residential","T-147",,"B",0,0,"F","F",1,235742.221629178,5129575.77106692
114,259971,"18281870",5121,"unclassified","County Highway 15","CR 15","B",0,0,"F","F",1,239045.450388947,5158467.01115951
115,187940,"18195624",5122,"residential","270th Street",,"B",0,0,"F","F",1,247630.079736951,5138739.61016261
116,185579,"18192639",5115,"tertiary","County Highway 11",,"B",0,0,"F","F",1,249071.609457136,5135419.9105466
117,67161,"18048391",5121,"unclassified","10th Street Northwest","CR 98","B",0,0,"F","F",1,211392.186564465,5210761.67314692
118,67161,"18048391",5121,"unclassified","10th Street Northwest","CR 98","B",0,0,"F","F",1,211410.766041535,5211055.31205545
119,67161,"18048391",5121,"unclassified","10th Street Northwest","CR 98","B",0,0,"F","F",1,211431.421054559,5211725.37191849
120,67161,"18048391",5121,"unclassified","10th Street Northwest","CR 98","B",0,0,"F","F",1,211434.993826564,5211817.34174717
121,608460,"801708705",5142,"track",,,"B",0,0,"F","F",1,209920.188723581,5214086.75887613
122,555809,"743410262",5142,"track","50th Street North",,"B",0,0,"F","F",1,219814.551333159,5218910.29138663
123,494444,"640377047",5115,"tertiary","30th Street North","CR 5","B",0,0,"F","F",1,216592.898744238,5219060.8582045
124,259200,"18280899",5121,"unclassified",,,"B",0,0,"F","F",1,229865.443514973,5133021.31375818
125,507842,"681717053",5142,"track",,,"B",0,0,"F","F",1,234929.720034542,5206968.65206276
126,525380,"713795477",5115,"tertiary","120 Street North","CR 19","B",0,0,"F","F",1,230412.133592669,5208714.38233119
127,303397,"99179373",5121,"unclassified","110th Street North",,"B",0,0,"F","F",1,228599.552359933,5208788.92100487
128,507839,"681716997",5121,"unclassified","90th Street North","CR 68","B",0,0,"F","F",1,225402.48514267,5208933.20570454
129,67349,"18048623",5121,"unclassified","80th Street North",,"B",0,0,"F","F",1,223816.366035734,5209002.42681844
130,285294,"42329255",5111,"motorway",,"I 94","F",0,0,"F","F",1,226471.490798464,5189703.57878571
131,507881,"681742998",5115,"tertiary","100th Street South","CR 17","B",0,0,"F","F",1,226181.12711218,5189710.62947152
