cat,x,y
1611,382224.408677902,4958304.77247924
1612,382224.311125096,4958304.79446674
1613,382856.368172697,4958302.57958447
1614,382856.467595905,4958302.56885947
1615,382891.115886607,4958304.2608329
1616,382891.015917384,4958304.26331374
1617,382887.510771584,4958328.80792403
1618,382887.498897204,4958328.70863153
1619,382891.115886607,4958304.2608329
1620,382891.071256079,4958304.35032098
1621,382891.115886607,4958304.2608329
1622,382891.214985941,4958304.24744179
1623,382915.853228668,4958302.34985447
1624,382915.753494489,4958302.34256795
1625,416072.57603318,4966803.65021336
1626,416072.642110923,4966803.72527155
1627,416096.37363952,4966854.93842919
1628,416096.404423138,4966854.84328526
1629,416357.882283259,4967238.61790883
1630,416357.927801483,4967238.70694866
1631,416395.783952403,4967277.31867739
1632,416395.702188333,4967277.2611045
1633,402289.370228175,4978939.43479524
1634,402289.404662127,4978939.34091072
1635,402313.791101629,4978879.33578353
1636,402313.792693211,4978879.43577087
1637,383423.945309427,4957917.24008614
1638,383423.949552596,4957917.14017621
1639,383420.539938369,4957863.99653416
1640,383420.544004022,4957864.09645148
1641,383568.389928539,4957097.64078217
1642,383568.437625755,4957097.55289032
1643,383597.15459354,4957054.62803711
1644,383597.090435573,4957054.70474275
1645,402161.9594419,4975287.43704258
1646,402162.026012695,4975287.51123897
1647,402252.63662128,4975282.1331048
1648,402252.543883464,4975282.17051733
1649,402464.718252999,4975209.40135744
1650,402464.8174936,4975209.38905691
1651,402646.572125343,4975155.4305791
1652,402646.488284499,4975155.48508335
1653,402780.208046117,4975107.49515743
1654,402780.307654685,4975107.48631814
1655,402831.862849457,4975086.96264177
1656,402831.764479491,4975086.9806237
1657,403045.052602698,4975077.31367198
1658,403045.146957031,4975077.3467969
1659,403136.64866228,4975111.21971238
1660,403136.571398687,4975111.15622744
1661,403146.330038468,4975120.27618377
1662,403146.418118266,4975120.323533
1663,403227.4277061,4975112.69136892
1664,403227.340372051,4975112.74007994
1665,412686.791513009,4953160.86317868
1666,412686.691638125,4953160.86817944
1667,412638.763606567,4953168.25611637
1668,412638.863532139,4953168.25997383
1669,414346.521467675,4964388.75082166
1670,414346.615507741,4964388.78482851
1671,414398.007213199,4964400.41872473
1672,414397.909903215,4964400.39568635
1673,414972.156800114,4964582.6437343
1674,414972.245205011,4964582.69047373
1675,415040.618650101,4964580.0646623
1676,415040.526751744,4964580.10409188
1677,414578.845382715,4964433.60904975
1678,414578.935841727,4964433.65167799
1679,414700.636093839,4964451.47654756
1680,414700.539090935,4964451.45224866
1681,414721.450129045,4964452.14523096
1682,414721.545821282,4964452.11619657
1683,414776.255173743,4964438.44028806
1684,414776.155812474,4964438.42900363
1685,415235.994864869,4965412.67140805
1686,415235.947653463,4965412.7595618
1687,415197.963584575,4965467.37968018
1688,415198.018441609,4965467.29606974
1689,414720.857885486,4966167.87064005
1690,414720.874158496,4966167.96930711
1691,414733.695374626,4966227.87121839
1692,414733.692461705,4966227.77126083
1693,414893.310695068,4966396.00181945
1694,414893.401485291,4966396.04373765
1695,414988.199098828,4966487.55305067
1696,414988.119334405,4966487.49273785
1697,416229.27975457,4967106.0492933
1698,416229.340514745,4967106.12871748
1699,416277.545282183,4967140.51230232
1700,416277.465131669,4967140.45250353
1701,416496.581463979,4967589.60939119
1702,416496.675369838,4967589.57501548
1703,416587.841605551,4967627.11371476
1704,416587.764514931,4967627.17740963
1705,412074.464807858,4950759.3071684
1706,412074.466813382,4950759.40714829
1707,412043.685370221,4950789.65491395
1708,412043.773554939,4950789.60776042
1709,373611.368126259,4948148.79255672
1710,373611.468006066,4948148.78765528
1711,373701.946967846,4948115.10730466
1712,373701.847261027,4948115.11495647
1713,375402.734081991,4946915.10824336
1714,375402.83312796,4946915.09446309
1715,375450.939973178,4946894.5137679
1716,375450.853665809,4946894.5642757
1717,376739.848752679,4947007.02415081
1718,376739.943693482,4947006.99274629
1719,376804.460864119,4946984.69054655
1720,376804.363615987,4946984.71384464
1721,421164.133886478,4951384.56076545
1722,421164.073385937,4951384.64038758
1723,421155.276051766,4951415.62106352
1724,421155.236943593,4951415.52902792
1725,428106.359660985,4951608.28840513
1726,428106.444133006,4951608.34192594
1727,428155.946758665,4951640.024315
1728,428155.852186454,4951639.99181736
1729,378022.641844276,4951438.66078
1730,378022.587509953,4951438.57682893
1731,378003.355762378,4951410.99313232
1732,378003.406633691,4951411.07922593
1733,422450.874065219,4953623.10740982
1734,422450.774783796,4953623.1193764
1735,422412.739657859,4953595.03951098
1736,422412.753476846,4953595.13855156
1737,422787.630744165,4953787.41756606
1738,422787.630735796,4953787.31756606
1739,422786.477362426,4953678.27905195
1740,422786.469454423,4953678.37873878
1741,418345.828013988,4949966.64908984
1742,418345.921128891,4949966.61262596
1743,418354.530730552,4949963.45525514
1744,418354.432719765,4949963.47510169
1745,417911.222749776,4950084.58624977
1746,417911.32085148,4950084.56685761
1747,418011.870415068,4950041.59338165
1748,418011.780099215,4950041.63631237
1749,374338.669901913,4946518.38159739
1750,374338.704175263,4946518.47554065
1751,374371.295938985,4946588.62090358
1752,374371.273266311,4946588.52350774
1753,373194.076433746,4948021.34746244
1754,373194.121664223,4948021.43664879
1755,373222.99510196,4948066.23391187
1756,373222.923846437,4948066.16375027
1757,373212.236664535,4948074.75415188
1758,373212.315305569,4948074.69238143
1759,373222.99510196,4948066.23391187
1760,373222.917169026,4948066.29657333
1761,374265.376200464,4946776.53719295
1762,374265.467863519,4946776.5771665
1763,374323.042816976,4946799.65635042
1764,374322.954058152,4946799.61028664
1765,418345.828013988,4949966.64908984
1766,418345.9022479,4949966.71609228
1767,418339.702690265,4950050.23453809
1768,418339.662703734,4950050.1428807
1769,418338.173089284,4950215.87289926
1770,418338.169661646,4950215.9728405
1771,418338.644213885,4950400.01906283
1772,418338.637721489,4950399.9192738
1773,418343.437554145,4950581.39867651
1774,418343.429435026,4950581.49834637
1775,418343.426369942,4950648.81093684
1776,418343.414585312,4950648.71163366
1777,418344.723190241,4950745.37900319
1778,418344.734777111,4950745.47832965
1779,418347.264533105,4950802.99466792
1780,418347.262890296,4950802.89468141
1781,420323.552756401,4949517.87547794
1782,420323.513825132,4949517.78336737
1783,420290.196151304,4949438.95445038
1784,420290.235082574,4949439.04656095
1785,420865.14371772,4949585.89239798
1786,420865.043875925,4949585.8980208
1787,420791.690050781,4949589.56990335
1788,420791.789043509,4949589.55574567
1789,420144.061455642,4948367.80896804
1790,420143.964310863,4948367.78524269
1791,420089.153260069,4948354.23130037
1792,420089.252339954,4948354.24483463
1793,418524.248221022,4949943.96699273
1794,418524.347223263,4949943.98108373
1795,418579.548200181,4949940.09004789
1796,418579.451270788,4949940.06545739
1797,430414.605558331,4946512.21908399
1798,430414.692749103,4946512.17011697
1799,430504.975943795,4946472.92322928
1800,430504.884312546,4946472.96327567
1801,430508.851010916,4946471.22967509
1802,430508.942642166,4946471.18962869
1803,430563.097590272,4946446.43049135
1804,430563.005959022,4946446.47053775
1805,421577.3062429,4945125.45318389
1806,421577.208624886,4945125.47488005
1807,421504.524887413,4945127.14424357
1808,421504.624580026,4945127.15207829
1809,421438.297794855,4945128.83901288
1810,421438.200739673,4945128.86310212
1811,421367.977553793,4945131.68022172
1812,421368.077551421,4945131.6795329
1813,424774.525324822,4950746.56615602
1814,424774.52141095,4950746.6660794
1815,424773.441664583,4950774.82724671
1816,424773.45856247,4950774.72868475
1817,424773.441664583,4950774.82724671
1818,424773.508187788,4950774.90191038
1819,424775.16805542,4950799.53417985
1820,424775.167226178,4950799.43418328
1821,424773.441664583,4950774.82724671
1822,424773.366603646,4950774.76117209
1823,424792.798761869,4950759.37515351
1824,424792.700121761,4950759.35871791
1825,422761.865442265,4951560.9764688
1826,422761.794727826,4951561.04717572
1827,422750.06804951,4951589.02795736
1828,422750.078829146,4951588.92854006
1829,410889.831374007,4951076.23086354
1830,410889.925350936,4951076.26504449
1831,410973.251755914,4951107.2289452
1832,410973.161601436,4951107.18567662
1833,411188.029683613,4951154.72135345
1834,411188.129615935,4951154.7250319
1835,411205.906076723,4951157.56937546
1836,411205.809198652,4951157.54458354
1837,378217.813045309,4946030.22491886
1838,378217.910074261,4946030.20072418
1839,378312.343957483,4946044.9762351
1840,378312.247675442,4946044.94922087
1841,384288.233817378,4947203.63757238
1842,384288.329757652,4947203.66577635
1843,384354.594028584,4947238.08679072
1844,384354.516317184,4947238.02385474
1845,382565.188567126,4946825.92140394
1846,382565.264838254,4946825.85673002
1847,382570.555902008,4946825.03440883
1848,382570.502675501,4946824.94975105
1849,382570.555902008,4946825.03440883
1850,382570.586844307,4946825.12950128
1851,382660.58065523,4946825.34612655
1852,382660.480711263,4946825.34277939
1853,409428.111760674,4977518.76464755
1854,409428.044389938,4977518.69074773
1855,409333.928000363,4977434.94763498
1856,409333.968799376,4977435.03893361
1857,414734.837801096,4960244.91222576
1858,414734.898857712,4960244.83302923
1859,414770.228160288,4960195.70191922
1860,414770.175840376,4960195.78714027
1861,382237.884351151,4947356.96316053
1862,382237.792512437,4947356.92359222
1863,382218.118881955,4947314.61675708
1864,382218.119191773,4947314.7167566
1865,412998.445710091,4953279.64710663
1866,412998.394797294,4953279.56103755
1867,412957.77903087,4953192.30533721
1868,412957.811886414,4953192.39978568
1869,414702.41689486,4959933.53872983
1870,414702.508461028,4959933.57892481
1871,414755.691469745,4959920.7202396
1872,414755.604048015,4959920.76879309
1873,416814.659464184,4967666.3524418
1874,416814.757594942,4967666.33319721
1875,416891.064376204,4967663.03575087
1876,416890.981198496,4967662.98023989
1877,415356.538349389,4964964.18864195
1878,415356.546904664,4964964.28827531
1879,415381.573306593,4965032.23842109
1880,415381.536514055,4965032.14543555
1881,414738.526711914,4966258.43347069
1882,414738.530077075,4966258.53341405
1883,414878.805199912,4966387.3852629
1884,414878.725943067,4966387.3242846
1885,378003.355762378,4951410.99313232
1886,378003.418114494,4951410.91495168
1887,378015.366241425,4951395.08983044
1888,378015.308375184,4951395.17138716
1889,372836.499793222,4948278.58237005
1890,372836.596828204,4948278.55819957
1891,372946.970684547,4948238.43414815
1892,372946.877247025,4948238.4697772
1893,424612.785303132,4950401.70300133
1894,424612.693448842,4950401.74253346
1895,424604.486959532,4950425.27482834
1896,424604.510627834,4950425.17766965
1897,374012.597111101,4946876.27465272
1898,374012.690166374,4946876.23803693
1899,374123.580708097,4946815.42739225
1900,374123.535518388,4946815.51659926
1901,374152.554038089,4946775.0106222
1902,374152.630983902,4946774.94675248
1903,374247.433653773,4946770.04905566
1904,374247.33785543,4946770.0203733
1905,422761.865442265,4951560.9764688
1906,422761.842038681,4951560.879246
1907,422783.817732833,4951549.34934286
1908,422783.717748813,4951549.35113052
1909,410797.232507334,4951018.08524303
1910,410797.23635686,4951018.18516891
1911,410863.743599811,4951066.75857927
1912,410863.653493417,4951066.71521064
1913,411253.972465191,4951111.36284631
1914,411253.89536633,4951111.42653121
1915,411205.906076723,4951157.56937546
1916,411205.923284338,4951157.47086709
1917,411499.200088403,4950923.21727539
1918,411499.113718481,4950923.26767615
1919,411454.033464233,4950957.30978587
1920,411454.116332642,4950957.2538142
1921,414922.955568467,4959960.29087214
1922,414923.022386226,4959960.36527232
1923,414952.671454922,4959993.44711782
1924,414952.585138702,4959993.39662515
1925,408361.445379851,4977544.90783378
1926,408361.366511936,4977544.84635327
1927,408302.356350727,4977466.00754905
1928,408302.372125515,4977466.10629699
1929,414849.17483031,4964499.92841186
1930,414849.255397154,4964499.98764854
1931,414916.323107987,4964545.78878122
1932,414916.251094789,4964545.71939751
1933,414547.818453855,4965829.9742888
1934,414547.903476979,4965830.02692974
1935,414616.671109178,4965920.06723056
1936,414616.628769043,4965919.97663634
1937,400697.517201497,4971734.94657299
1938,400697.556464717,4971734.85460343
1939,400709.322542213,4971712.96382783
1940,400709.263215583,4971713.04432845
1941,402709.20099047,4955621.41605123
1942,402709.299952123,4955621.43042452
1943,402734.367099642,4955629.26488828
1944,402734.271646543,4955629.23507711
1945,399744.846776013,4975816.98146766
1946,399744.92037464,4975816.91376801
1947,399758.269059884,4975806.11368349
1948,399758.185944732,4975806.16928809
1949,411631.580158243,4971769.84847706
1950,411631.680148775,4971769.84710101
1951,411651.938081654,4971769.41267017
1952,411651.838137876,4971769.41602298
1953,400538.332688207,4950429.17035113
1954,400538.336897855,4950429.27026248
1955,400553.761383497,4950475.80676248
1956,400553.662468996,4950475.7920682
1957,400962.788953228,4950441.4753376
1958,400962.886225289,4950441.45213962
1959,401012.497053769,4950439.30374173
1960,401012.397252108,4950439.29744662
1961,402304.790067251,4975275.30193143
1962,402304.808009975,4975275.20355431
1963,402316.365816996,4975251.214107
1964,402316.300480224,4975251.28981107
1965,402316.365816996,4975251.214107
1966,402316.430670659,4975251.29022534
1967,402337.282060981,4975247.59650503
1968,402337.186420639,4975247.62570991
1969,377478.681746295,4946543.78940199
1970,377478.720699447,4946543.69730068
1971,377490.171979312,4946521.94517915
1972,377490.129461784,4946522.03569026
1973,377490.171979312,4946521.94517915
1974,377490.271828608,4946521.93969115
1975,377510.351562987,4946519.04774064
1976,377510.254538141,4946519.07195178
1977,424142.389225611,4951754.14696226
1978,424142.401037178,4951754.04766228
1979,424143.156837655,4951733.02654084
1980,424143.158462795,4951733.12652763
1981,424143.156837655,4951733.02654084
1982,424143.246196483,4951733.07142959
1983,424147.593394951,4951707.54909987
1984,424147.580969474,4951707.6483249
1985,430580.745466185,4947858.62858773
1986,430580.680543169,4947858.70464693
1987,430572.727023562,4947874.74408075
1988,430572.744764346,4947874.64566701
1989,374404.241354094,4946800.45881936
1990,374404.251405426,4946800.55831293
1991,374408.746844736,4946835.80017484
1992,374408.735117706,4946835.70086484
1993,421498.37926231,4948345.53209049
1994,421498.478457535,4948345.51942924
1995,421526.970057553,4948346.45215316
1996,421526.973643463,4948346.35221747
1997,404028.164743175,4974904.92537016
1998,404028.264309283,4974904.93467554
1999,404052.771786839,4974907.78433983
2000,404052.674133295,4974907.76280415
2001,399982.440496734,4949370.44904112
2002,399982.452283204,4949370.54834409
2003,399982.556238269,4949421.94127484
2004,399982.555859318,4949421.84127556
2005,399981.697436991,4949370.39821444
2006,399981.708234124,4949370.49762984
2007,399982.292856668,4949421.95929063
2008,399982.282059536,4949421.85987523
2009,412638.763606567,4953168.25611637
2010,412638.715635469,4953168.34385902
2011,412628.576076212,4953190.87190239
2012,412628.60953081,4953190.77766445
2013,421155.276051766,4951415.62106352
2014,421155.374709028,4951415.6047312
2015,421177.387685261,4951426.88134525
2016,421177.297446637,4951426.83825244
2017,424621.549362977,4950371.18029555
2018,424621.54838427,4950371.28029076
2019,424612.785303132,4950401.70300133
2020,424612.831567944,4950401.61434713
2021,418305.902551742,4949972.24333948
2022,418306.002541093,4949972.24479882
2023,418345.828013988,4949966.64908984
2024,418345.728345287,4949966.64095658
2025,373222.99510196,4948066.23391187
2026,373223.089778705,4948066.20172004
2027,373230.658432819,4948063.62823877
2028,373230.563756074,4948063.66043061
2029,411205.906076723,4951157.56937546
2030,411205.987714318,4951157.62712754
2031,411218.768530217,4951166.68480248
2032,411218.687059122,4951166.62681575
2033,382565.858130093,4946821.34425798
2034,382565.953927151,4946821.37294462
2035,382570.555902008,4946825.03440883
2036,382570.481286717,4946824.96783137
2037,402734.367099642,4955629.26488828
2038,402734.459360692,4955629.30346157
2039,402751.399305176,4955638.32121498
2040,402751.317478399,4955638.26373126
2041,411603.432282534,4971768.63415575
2042,411603.532262331,4971768.6321457
2043,411631.580158243,4971769.84847706
2044,411631.551591151,4971769.75264428
2045,421526.970057553,4948346.45215316
2046,421526.954449995,4948346.55092767
2047,421509.663073482,4948378.02129452
2048,421509.654295103,4948377.92168056
