cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
24,137304,"18136459",5122,"residential","307th Avenue",,"B",0,0,"F","F",1,429914.457406943,4911337.65503653
25,136096,"18134847",5114,"secondary","Hiawatha Pioneer Trail","MN 99","B",88,0,"F","F",1,430482.087477263,4907868.51714135
26,137924,"18137203",5115,"tertiary","Shanaska Creek Road","CR 19","B",88,0,"F","F",1,427619.943100367,4903456.39809943
27,137999,"18137294",5115,"tertiary","201st Avenue","CR 31","B",88,0,"F","F",1,447004.687377699,4928115.4538185
28,137924,"18137203",5115,"tertiary","Shanaska Creek Road","CR 19","B",88,0,"F","F",1,427656.738898067,4902923.21603306
29,137146,"18136205",5115,"tertiary","300th Street","CR 145","B",0,0,"F","F",1,453843.572745348,4929261.17041614
30,137739,"18136969",5122,"residential","290th Street","TWP 9","B",0,0,"F","F",1,450392.147117051,4930888.18874042
31,137093,"18136146",5122,"residential","400th Street","CR 138","B",0,0,"F","F",1,454783.882163502,4913166.59334348
32,138025,"18137324",5115,"tertiary","151st Avenue","CR 3","B",88,0,"F","F",1,454977.788036785,4913601.89984069
33,368477,"186746549",5115,"tertiary","County Road 15","CR 15","B",0,0,"F","F",1,433895.740424516,4906752.0962825
34,810576,"1112093687",5114,"secondary","Montgomery Avenue Southeast","MN 21","B",96,0,"F","F",1,454230.849895728,4919608.59799346
35,43293,"18019409",5115,"tertiary","County Road 2","CR 2","B",0,0,"F","F",1,425084.617287562,4898885.93175473
36,43293,"18019409",5115,"tertiary","County Road 2","CR 2","B",0,0,"F","F",1,426325.996807983,4898921.86539083
37,583818,"766160562",5115,"tertiary","Kilkenny Road","CR 3","B",88,1,"T","F",1,454272.760797137,4906163.28991363
38,138480,"18137862",5122,"residential","261st Avenue",,"B",0,0,"F","F",1,437119.411813046,4907778.45522792
39,138222,"18137544",5122,"residential","245th Avenue",,"B",0,0,"F","F",1,439567.453250155,4907266.45507292
40,350971,"160612050",5122,"residential","Bluegrass Road","CR 9","B",0,0,"F","F",1,440346.53608323,4907608.49964591
41,369322,"188355881",5114,"secondary","Hiawatha Pioneer Trail","MN 99","B",88,0,"F","F",1,456505.924624101,4914763.4536037
42,138614,"18138025",5122,"residential","Township Road 27","TWP 27","B",0,0,"F","F",1,442131.881895475,4925005.39959732
43,138857,"18138325",5122,"residential","221st Avenue","CR 121","B",0,0,"F","F",1,443664.721423113,4923857.55670853
44,137782,"18137026",5115,"tertiary","Elysian Road","CR 16","B",0,0,"F","F",1,442263.914948973,4898725.90247068
45,137081,"18136134",5115,"tertiary","Kilkenny Road","CR 3","B",88,0,"F","F",1,454133.248285975,4907869.92769541
46,138384,"18137759",5122,"residential","T-126",,"B",0,0,"F","F",1,455093.463259517,4907765.54468516
47,745714,"974506011",5114,"secondary","County Road 22","CR 22","B",88,0,"F","F",1,436874.747475454,4914839.46786235
48,138479,"18137861",5115,"tertiary","261st Avenue","CR 112","B",0,0,"F","F",1,437185.061998312,4914503.06365011
49,136088,"18134836",5114,"secondary","Hiawatha Pioneer Trail","MN 99","B",88,0,"F","F",1,438774.186025068,4913714.95786222
50,137094,"18136147",5115,"tertiary","380th Street","CR 139","B",0,0,"F","F",1,455284.741665992,4916383.09344507
51,137119,"18136175",5122,"residential","376th Street",,"B",0,0,"F","F",1,447471.950434226,4917192.49305604
52,137751,"18136982",5115,"tertiary","County Road 11","CR 11","B",88,0,"F","F",1,442071.421874126,4917639.13854129
53,138553,"18137945",5115,"tertiary","Lexington Road","CR 26","B",88,0,"F","F",1,436914.64985041,4921309.51321044
54,745030,"973164851",5115,"tertiary","340th Street","TWP 39","B",0,0,"F","F",1,437436.500709704,4922881.93083908
55,138839,"18138295",5115,"tertiary","290th Street","CR 118","B",0,0,"F","F",1,433298.308667343,4930950.45113812
56,137383,"18136550",5122,"residential","302nd Street","CR 157","B",0,0,"F","F",1,442408.354785604,4928886.18777998
57,368813,"188047736",5115,"tertiary","310th Street","CR 120","B",0,0,"F","F",1,442157.465068094,4927679.35103652
58,137865,"18137133",5115,"tertiary","360th Street","CR 125","B",0,0,"F","F",1,446662.800492508,4919616.93106433
59,136285,"18135090",5141,"service",,,"B",0,0,"F","F",1,447603.665294015,4919710.36860374
60,137091,"18136144",5122,"residential","400th Street","CR 138","B",0,0,"F","F",1,452562.020110693,4912915.22075341
61,137607,"18136815",5122,"residential","161st Avenue",,"B",0,0,"F","F",1,453370.484890486,4913724.43902076
62,137783,"18137028",5115,"tertiary","Beaver Dam Road","CR 13","B",0,0,"F","F",1,441353.756641843,4901396.92889752
63,137783,"18137028",5115,"tertiary","Beaver Dam Road","CR 13","B",0,0,"F","F",1,441603.229565032,4900771.50409019
64,137086,"18136139",5122,"residential","Roemhildt Lake Lane",,"B",0,0,"F","F",1,441956.453749886,4900345.09207462
65,138323,"18137678",5113,"primary","State Highway 13","MN 13","B",88,0,"F","F",1,452077.152143137,4917378.66055803
66,138810,"18138258",5115,"tertiary","County Road 114","CR 114","B",88,0,"F","F",1,441260.812918178,4919136.39237261
67,137865,"18137133",5115,"tertiary","360th Street","CR 125","B",0,0,"F","F",1,444108.727947848,4919649.91270546
68,137441,"18136624",5122,"residential","221st Avenue",,"B",0,0,"F","F",1,443687.794941245,4917867.48364986
69,138591,"18137991",5122,"residential","330th Street","TWP 31","B",0,0,"F","F",1,448336.485001523,4924440.78919399
70,137726,"18136953",5122,"residential","281st Avenue",,"B",0,0,"F","F",1,434120.104691917,4929155.36987342
71,368822,"188080274",5122,"residential","Sand Creek Lane",,"B",0,0,"F","F",1,456558.418115422,4929944.82428488
72,137146,"18136205",5115,"tertiary","300th Street","CR 145","B",0,0,"F","F",1,456450.562151796,4929244.46920952
73,137093,"18136146",5122,"residential","400th Street","CR 138","B",0,0,"F","F",1,454238.640388482,4913170.26013838
74,369322,"188355881",5114,"secondary","Hiawatha Pioneer Trail","MN 99","B",88,0,"F","F",1,454066.005868194,4914775.67139205
75,745714,"974506011",5114,"secondary","County Road 22","CR 22","B",88,0,"F","F",1,435415.789565419,4914855.36307837
76,138025,"18137324",5115,"tertiary","151st Avenue","CR 3","B",88,0,"F","F",1,454993.464942679,4915692.76453178
77,138323,"18137678",5113,"primary","State Highway 13","MN 13","B",88,0,"F","F",1,452960.473397713,4918416.29268887
78,138796,"18138242",5122,"residential","340th Street",,"B",0,0,"F","F",1,453226.145415782,4922827.9043948
79,138852,"18138316",5122,"residential","Spruce Avenue Northwest",,"B",0,0,"F","F",1,453098.279129797,4920897.24432263
80,138449,"18137829",5122,"residential","458th Street",,"B",0,0,"F","F",1,454930.3779779,4903507.55181273
81,137755,"18136987",5115,"tertiary","County Road 11","CR 11","B",0,0,"F","F",1,443582.345585164,4908134.70963721
82,929141,"1318846148",5122,"residential","211th Avenue","CR 128","B",0,0,"F","F",1,445228.151866608,4906811.13043426
83,138784,"18138228",5115,"tertiary","County Road 110","CR 110","B",0,0,"F","F",1,443981.289559834,4912816.05044627
84,138784,"18138228",5115,"tertiary","County Road 110","CR 110","B",0,0,"F","F",1,444188.689695638,4912640.948182
85,368511,"186911963",5115,"tertiary","320th Street","CR 28","B",88,0,"F","F",1,451582.212155233,4926048.90509912
