cat,lcat,along,elev
576,12,48.8543221152385,
577,12,49.8513490971821,
578,12,50.8483760791258,
579,13,0,
580,13,0.993407236886479,
581,13,1.98681447377296,
582,13,2.98022171065944,
583,13,3.97362894754592,
584,13,4.9670361844324,
585,13,5.96044342131887,
586,13,6.95385065820535,
587,13,7.94725789509183,
588,13,8.94066513197831,
589,13,9.93407236886479,
590,13,10.9274796057513,
591,13,11.9208868426377,
592,13,12.9142940795242,
593,13,13.9077013164107,
594,13,14.9011085532972,
595,13,15.8945157901837,
596,13,16.8879230270701,
597,13,17.8813302639566,
598,13,18.8747375008431,
599,13,19.8681447377296,
600,13,20.8615519746161,
601,13,21.8549592115025,
602,13,22.848366448389,
603,13,23.8417736852755,
604,13,24.835180922162,
605,13,25.8285881590485,
606,13,26.8219953959349,
607,13,27.8154026328214,
608,13,28.8088098697079,
609,13,29.8022171065944,
610,13,30.7956243434809,
611,13,31.7890315803673,
612,13,32.7824388172538,
613,13,33.7758460541403,
614,13,34.7692532910268,
615,13,35.7626605279132,
616,13,36.7560677647997,
617,13,37.7494750016862,
618,13,38.7428822385727,
619,13,39.7362894754592,
620,13,40.7296967123456,
621,13,41.7231039492321,
622,13,42.7165111861186,
623,13,43.7099184230051,
624,13,44.7033256598916,
625,13,45.696732896778,
626,13,46.6901401336645,
627,13,47.683547370551,
628,13,48.6769546074375,
629,13,49.670361844324,
630,14,0,
631,14,0.984541990959603,
632,14,1.96908398191921,
633,14,2.95362597287881,
634,14,3.93816796383841,
635,14,4.92270995479801,
636,14,5.90725194575762,
637,14,6.89179393671722,
638,14,7.87633592767682,
639,14,8.86087791863642,
640,14,9.84541990959603,
641,14,10.8299619005556,
642,14,11.8145038915152,
643,14,12.7990458824748,
644,14,13.7835878734344,
645,14,14.768129864394,
646,14,15.7526718553536,
647,14,16.7372138463132,
648,14,17.7217558372728,
649,14,18.7062978282325,
650,14,19.6908398191921,
651,14,20.6753818101517,
652,14,21.6599238011113,
653,14,22.6444657920709,
654,14,23.6290077830305,
655,14,24.6135497739901,
656,14,25.5980917649497,
657,14,26.5826337559093,
658,14,27.5671757468689,
659,14,28.5517177378285,
660,14,29.5362597287881,
661,14,30.5208017197477,
662,14,31.5053437107073,
663,14,32.4898857016669,
664,14,33.4744276926265,
665,14,34.4589696835861,
666,14,35.4435116745457,
667,14,36.4280536655053,
668,14,37.4125956564649,
669,14,38.3971376474245,
670,14,39.3816796383841,
671,14,40.3662216293437,
672,14,41.3507636203033,
673,14,42.3353056112629,
674,14,43.3198476022225,
675,14,44.3043895931821,
676,14,45.2889315841417,
677,14,46.2734735751013,
678,14,47.2580155660609,
679,14,48.2425575570205,
680,14,49.2270995479801,
681,14,50.2116415389397,
682,15,0,
683,15,0.993369986764112,
684,15,1.98673997352822,
685,15,2.98010996029234,
686,15,3.97347994705645,
687,15,4.96684993382056,
688,15,5.96021992058467,
689,15,6.95358990734879,
690,15,7.9469598941129,
691,15,8.94032988087701,
692,15,9.93369986764112,
693,15,10.9270698544052,
694,15,11.9204398411693,
695,15,12.9138098279335,
696,15,13.9071798146976,
697,15,14.9005498014617,
698,15,15.8939197882258,
699,15,16.8872897749899,
700,15,17.880659761754,
701,15,18.8740297485181,
702,15,19.8673997352822,
703,15,20.8607697220464,
704,15,21.8541397088105,
705,15,22.8475096955746,
706,15,23.8408796823387,
707,15,24.8342496691028,
708,15,25.8276196558669,
709,15,26.820989642631,
710,15,27.8143596293951,
711,15,28.8077296161593,
712,15,29.8010996029234,
713,15,30.7944695896875,
714,15,31.7878395764516,
715,15,32.7812095632157,
716,15,33.7745795499798,
717,15,34.7679495367439,
718,15,35.761319523508,
719,15,36.7546895102722,
720,15,37.7480594970363,
721,15,38.7414294838004,
722,15,39.7347994705645,
723,15,40.7281694573286,
724,15,41.7215394440927,
725,15,42.7149094308568,
726,15,43.7082794176209,
727,15,44.7016494043851,
728,15,45.6950193911492,
729,15,46.6883893779133,
730,15,47.6817593646774,
731,15,48.6751293514415,
732,15,49.6684993382056,
733,16,0,
734,16,0.992802887274779,
735,16,1.98560577454956,
736,16,2.97840866182434,
737,16,3.97121154909912,
738,16,4.96401443637389,
739,16,5.95681732364867,
740,16,6.94962021092345,
741,16,7.94242309819823,
742,16,8.93522598547301,
743,16,9.92802887274779,
744,16,10.9208317600226,
745,16,11.9136346472973,
746,16,12.9064375345721,
747,16,13.8992404218469,
748,16,14.8920433091217,
749,16,15.8848461963965,
750,16,16.8776490836712,
751,16,17.870451970946,
752,16,18.8632548582208,
753,16,19.8560577454956,
754,16,20.8488606327704,
755,16,21.8416635200451,
756,16,22.8344664073199,
757,16,23.8272692945947,
758,16,24.8200721818695,
759,16,25.8128750691443,
760,16,26.805677956419,
761,16,27.7984808436938,
762,16,28.7912837309686,
763,16,29.7840866182434,
764,16,30.7768895055181,
765,16,31.7696923927929,
766,16,32.7624952800677,
767,16,33.7552981673425,
768,16,34.7481010546173,
769,16,35.740903941892,
770,16,36.7337068291668,
771,16,37.7265097164416,
772,16,38.7193126037164,
773,16,39.7121154909912,
774,16,40.7049183782659,
775,16,41.6977212655407,
776,16,42.6905241528155,
777,16,43.6833270400903,
778,16,44.6761299273651,
779,16,45.6689328146398,
780,16,46.6617357019146,
781,16,47.6545385891894,
782,16,48.6473414764642,
783,16,49.6401443637389,
784,17,0,
785,17,0.993294773047306,
786,17,1.98658954609461,
787,17,2.97988431914192,
788,17,3.97317909218923,
789,17,4.96647386523653,
790,17,5.95976863828384,
791,17,6.95306341133114,
792,17,7.94635818437845,
793,17,8.93965295742576,
794,17,9.93294773047306,
795,17,10.9262425035204,
796,17,11.9195372765677,
797,17,12.912832049615,
798,17,13.9061268226623,
799,17,14.8994215957096,
800,17,15.8927163687569,
801,17,16.8860111418042,
802,17,17.8793059148515,
803,17,18.8726006878988,
804,17,19.8658954609461,
805,17,20.8591902339934,
806,17,21.8524850070407,
807,17,22.845779780088,
808,17,23.8390745531354,
809,17,24.8323693261827,
810,17,25.82566409923,
811,17,26.8189588722773,
812,17,27.8122536453246,
813,17,28.8055484183719,
814,17,29.7988431914192,
815,17,30.7921379644665,
816,17,31.7854327375138,
817,17,32.7787275105611,
818,17,33.7720222836084,
819,17,34.7653170566557,
820,17,35.758611829703,
821,17,36.7519066027503,
822,17,37.7452013757976,
823,17,38.7384961488449,
824,17,39.7317909218923,
825,17,40.7250856949396,
826,17,41.7183804679869,
827,17,42.7116752410342,
828,17,43.7049700140815,
829,17,44.6982647871288,
830,17,45.6915595601761,
831,17,46.6848543332234,
832,17,47.6781491062707,
833,17,48.671443879318,
834,17,49.6647386523653,
835,18,0,
836,18,0.993092738907066,
837,18,1.98618547781413,
838,18,2.9792782167212,
839,18,3.97237095562826,
840,18,4.96546369453533,
841,18,5.95855643344239,
842,18,6.95164917234946,
843,18,7.94474191125652,
844,18,8.93783465016359,
845,18,9.93092738907066,
846,18,10.9240201279777,
847,18,11.9171128668848,
848,18,12.9102056057919,
849,18,13.9032983446989,
850,18,14.896391083606,
851,18,15.889483822513,
852,18,16.8825765614201,
853,18,17.8756693003272,
854,18,18.8687620392342,
855,18,19.8618547781413,
856,18,20.8549475170484,
857,18,21.8480402559554,
858,18,22.8411329948625,
859,18,23.8342257337696,
860,18,24.8273184726766,
861,18,25.8204112115837,
862,18,26.8135039504908,
863,18,27.8065966893978,
864,18,28.7996894283049,
865,18,29.792782167212,
866,18,30.785874906119,
867,18,31.7789676450261,
868,18,32.7720603839332,
869,18,33.7651531228402,
870,18,34.7582458617473,
871,18,35.7513386006544,
872,18,36.7444313395614,
873,18,37.7375240784685,
874,18,38.7306168173756,
875,18,39.7237095562826,
876,18,40.7168022951897,
877,18,41.7098950340968,
878,18,42.7029877730038,
879,18,43.6960805119109,
880,18,44.6891732508179,
881,18,45.682265989725,
882,18,46.6753587286321,
883,18,47.6684514675391,
884,18,48.6615442064462,
885,18,49.6546369453533,
886,19,0,
887,19,0.99388103226543,
888,19,1.98776206453086,
889,19,2.98164309679629,
890,19,3.97552412906172,
891,19,4.96940516132715,
892,19,5.96328619359258,
893,19,6.95716722585801,
894,19,7.95104825812344,
895,19,8.94492929038887,
896,19,9.9388103226543,
897,19,10.9326913549197,
898,19,11.9265723871852,
899,19,12.9204534194506,
900,19,13.914334451716,
901,19,14.9082154839815,
902,19,15.9020965162469,
903,19,16.8959775485123,
904,19,17.8898585807777,
905,19,18.8837396130432,
906,19,19.8776206453086,
907,19,20.871501677574,
908,19,21.8653827098395,
909,19,22.8592637421049,
910,19,23.8531447743703,
911,19,24.8470258066358,
912,19,25.8409068389012,
913,19,26.8347878711666,
914,19,27.828668903432,
915,19,28.8225499356975,
916,19,29.8164309679629,
917,19,30.8103120002283,
918,19,31.8041930324938,
919,19,32.7980740647592,
920,19,33.7919550970246,
921,19,34.7858361292901,
922,19,35.7797171615555,
923,19,36.7735981938209,
924,19,37.7674792260863,
925,19,38.7613602583518,
926,19,39.7552412906172,
927,19,40.7491223228826,
928,19,41.7430033551481,
929,19,42.7368843874135,
930,19,43.7307654196789,
931,19,44.7246464519444,
932,19,45.7185274842098,
933,19,46.7124085164752,
934,19,47.7062895487406,
935,19,48.7001705810061,
936,19,49.6940516132715,
937,20,0,
938,20,0.993104048048748,
939,20,1.9862080960975,
940,20,2.97931214414624,
941,20,3.97241619219499,
942,20,4.96552024024374,
943,20,5.95862428829249,
944,20,6.95172833634124,
945,20,7.94483238438999,
946,20,8.93793643243873,
947,20,9.93104048048748,
948,20,10.9241445285362,
949,20,11.917248576585,
950,20,12.9103526246337,
951,20,13.9034566726825,
952,20,14.8965607207312,
953,20,15.88966476878,
954,20,16.8827688168287,
955,20,17.8758728648775,
956,20,18.8689769129262,
957,20,19.862080960975,
958,20,20.8551850090237,
959,20,21.8482890570725,
960,20,22.8413931051212,
961,20,23.83449715317,
962,20,24.8276012012187,
963,20,25.8207052492675,
964,20,26.8138092973162,
965,20,27.806913345365,
966,20,28.8000173934137,
967,20,29.7931214414624,
968,20,30.7862254895112,
969,20,31.7793295375599,
970,20,32.7724335856087,
971,20,33.7655376336574,
972,20,34.7586416817062,
973,20,35.7517457297549,
974,20,36.7448497778037,
975,20,37.7379538258524,
976,20,38.7310578739012,
977,20,39.7241619219499,
978,20,40.7172659699987,
979,20,41.7103700180474,
980,20,42.7034740660962,
981,20,43.6965781141449,
982,20,44.6896821621937,
983,20,45.6827862102424,
984,20,46.6758902582912,
985,20,47.6689943063399,
986,20,48.6620983543887,
987,20,49.6552024024374,
988,21,0,
989,21,0.993047038135804,
990,21,1.98609407627161,
991,21,2.97914111440741,
992,21,3.97218815254321,
993,21,4.96523519067902,
994,21,5.95828222881482,
995,21,6.95132926695063,
996,21,7.94437630508643,
997,21,8.93742334322223,
998,21,9.93047038135804,
999,21,10.9235174194938,
1000,21,11.9165644576296,
1001,21,12.9096114957654,
1002,21,13.9026585339013,
1003,21,14.8957055720371,
1004,21,15.8887526101729,
1005,21,16.8817996483087,
1006,21,17.8748466864445,
1007,21,18.8678937245803,
1008,21,19.8609407627161,
1009,21,20.8539878008519,
1010,21,21.8470348389877,
1011,21,22.8400818771235,
1012,21,23.8331289152593,
1013,21,24.8261759533951,
1014,21,25.8192229915309,
1015,21,26.8122700296667,
1016,21,27.8053170678025,
1017,21,28.7983641059383,
1018,21,29.7914111440741,
1019,21,30.7844581822099,
1020,21,31.7775052203457,
1021,21,32.7705522584815,
1022,21,33.7635992966173,
1023,21,34.7566463347531,
1024,21,35.7496933728889,
1025,21,36.7427404110247,
1026,21,37.7357874491605,
1027,21,38.7288344872963,
1028,21,39.7218815254321,
1029,21,40.714928563568,
1030,21,41.7079756017038,
1031,21,42.7010226398396,
1032,21,43.6940696779754,
1033,21,44.6871167161112,
1034,21,45.680163754247,
1035,21,46.6732107923828,
1036,21,47.6662578305186,
1037,21,48.6593048686544,
1038,21,49.6523519067902,
1039,22,0,
1040,22,0.993151449038188,
1041,22,1.98630289807638,
1042,22,2.97945434711456,
1043,22,3.97260579615275,
1044,22,4.96575724519094,
1045,22,5.95890869422913,
1046,22,6.95206014326732,
1047,22,7.94521159230551,
1048,22,8.93836304134369,
1049,22,9.93151449038188,
1050,22,10.9246659394201,
1051,22,11.9178173884583,
1052,22,12.9109688374964,
1053,22,13.9041202865346,
1054,22,14.8972717355728,
1055,22,15.890423184611,
1056,22,16.8835746336492,
1057,22,17.8767260826874,
1058,22,18.8698775317256,
1059,22,19.8630289807638,
1060,22,20.856180429802,
1061,22,21.8493318788401,
1062,22,22.8424833278783,
1063,22,23.8356347769165,
1064,22,24.8287862259547,
1065,22,25.8219376749929,
1066,22,26.8150891240311,
1067,22,27.8082405730693,
1068,22,28.8013920221075,
1069,22,29.7945434711456,
1070,22,30.7876949201838,
1071,22,31.780846369222,
1072,22,32.7739978182602,
1073,22,33.7671492672984,
1074,22,34.7603007163366,
1075,22,35.7534521653748,
1076,22,36.746603614413,
1077,22,37.7397550634511,
1078,22,38.7329065124893,
1079,22,39.7260579615275,
1080,22,40.7192094105657,
1081,22,41.7123608596039,
1082,22,42.7055123086421,
