cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
267,260525,"18282525",5141,"service","T-196",,"B",0,0,"F","F",1,228524.312391151,5139558.48446709
268,260558,"18282566",5122,"residential","T-202",,"B",0,0,"F","F",1,230118.707096278,5139505.41394898
269,260657,"18282692",5115,"tertiary","County Highway 52",,"B",0,0,"F","F",1,242231.637185766,5161601.63280012
270,260319,"18282277",5122,"residential","260th Avenue",,"B",0,0,"F","F",1,235865.287177751,5161829.08497965
271,260174,"18282106",5121,"unclassified","County Road 188",,"B",0,0,"F","F",1,234893.455212037,5165091.10134593
272,507841,"681717051",5142,"track",,,"B",0,0,"F","F",1,234807.62435943,5205404.47736151
273,303117,"98654184",5115,"tertiary","70th Street North","CR 11","B",0,0,"F","F",1,222248.100962766,5206727.09277878
274,507838,"681716996",5121,"unclassified","90th Street North","CR 68","B",0,1,"T","F",1,225229.806617473,5205819.7623469
275,67165,"18048395",5115,"tertiary","120 Street North","CR 19","B",0,0,"F","F",1,230063.323227505,5205605.73199226
276,311949,"128242007",5113,"primary","140th Street North","MN 9","B",96,0,"F","F",1,233231.217724328,5205477.61405434
277,741585,"962239508",5115,"tertiary","30th Street North","CR 5","B",0,0,"F","F",1,216459.883694822,5215809.62711567
278,258910,"18280520",5122,"residential","270th Avenue",,"B",0,0,"F","F",1,237271.090260413,5156931.35823817
279,260372,"18282342",5121,"unclassified","County Road 167",,"B",0,0,"F","F",1,237731.112252999,5167815.34196029
280,259278,"18280993",5141,"service",,,"B",0,0,"F","F",1,237598.336183968,5167345.31835181
281,260317,"18282275",5121,"unclassified","370th Street",,"B",0,0,"F","F",1,245047.171305154,5125895.09607797
282,294891,"61597444",5115,"tertiary","County Road 144","CR 144","B",0,0,"F","F",1,275396.850944904,5194047.77374118
283,325442,"139636918",5142,"track","220 Avenue",,"B",0,0,"F","F",1,275650.758290479,5193448.34381887
284,28002,"18000582",5122,"residential","240 Street",,"B",0,0,"F","F",1,267683.312310645,5200776.61960828
285,28191,"18000796",5121,"unclassified","170 Avenue",,"B",0,0,"F","F",1,267885.450970974,5199440.10650945
286,23436,"17994819",5141,"service",,,"B",0,0,"F","F",1,266834.074059788,5201122.50712373
287,436383,"425581271",5115,"tertiary","County Highway 12","CR 12","B",0,0,"F","F",1,266840.264465102,5202434.20792144
288,515531,"699751404",5141,"service",,,"B",0,0,"F","F",1,210702.375539882,5212882.01003891
289,66230,"18047333",5121,"unclassified","110th Avenue Northwest","CR 99","B",0,0,"F","F",1,210670.906316272,5212857.94594363
290,67411,"18048705",5121,"unclassified","15th Street Northwest","CR 100","B",0,0,"F","F",1,209925.29886453,5213883.88820333
291,67161,"18048391",5121,"unclassified","10th Street Northwest","CR 98","B",0,0,"F","F",1,211410.664359389,5211247.69851277
292,67161,"18048391",5121,"unclassified","10th Street Northwest","CR 98","B",0,0,"F","F",1,211419.117009468,5211428.96763595
293,303422,"99182927",5121,"unclassified","100th Avenue Northwest",,"B",0,0,"F","F",1,211424.107504812,5211218.18537241
294,367986,"184470073",5114,"secondary","15th Avenue North",,"B",0,0,"F","F",1,214276.09606074,5199836.71118573
295,389381,"242002404",5141,"service",,,"B",0,0,"F","F",1,213941.243320475,5201209.93780462
296,66159,"18047226",5115,"tertiary","Oakport Street","CR 3","B",88,0,"F","F",1,213752.719898126,5201718.34690287
297,538488,"723579699",5152,"cycleway",,,"B",0,0,"F","F",1,214263.437390691,5199845.07487398
298,303387,"99179363",5142,"track","120th Avenue North",,"B",0,0,"F","F",1,214530.724370439,5214309.27648753
299,303203,"98826052",5121,"unclassified","110th Avenue North","CR 99","B",0,0,"F","F",1,214690.552876338,5212678.24582458
300,66075,"18047133",5121,"unclassified","28th Street South",,"B",0,0,"F","F",1,214406.64783877,5180495.16648395
