from_cat,to_x,to_y,cat
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389115612,5180520.75429442,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389115597,5180520.75429442,108
108,213382.389115597,5180520.75429442,108
108,213382.389115597,5180520.75429442,108
108,213382.383445794,5180520.59469054,108
108,213382.383241596,5180520.59469915,108
108,213382.383445794,5180520.59469054,108
108,213382.383445777,5180520.59469054,108
108,213382.380203719,5180520.59482735,108
108,213382.380203719,5180520.59482735,108
108,213382.380203719,5180520.59482735,108
108,213382.379115898,5180520.75424059,108
108,213382.379977148,5180520.75424523,108
108,213382.379115891,5180520.75424059,108
108,213382.379115887,5180520.75424059,108
108,213382.373463573,5180520.5951118,108
108,213382.369977438,5180520.7541914,108
108,213382.363481344,5180520.59553306,108
108,213382.369170007,5180520.75418705,108
108,213382.369800238,5180520.59526639,108
108,213382.369800237,5180520.59526639,108
108,213382.369800237,5180520.59526639,108
108,213382.369170005,5180520.75418705,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389115612,5180520.75429442,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389115597,5180520.75429442,108
108,213382.389115597,5180520.75429442,108
108,213382.389115597,5180520.75429442,108
108,213382.383445794,5180520.59469054,108
108,213382.359170295,5180520.75413322,108
108,213382.359818015,5180520.59568765,108
108,213382.389115597,5180520.75429442,108
108,217608.7371,5180396.814,108
108,213382.390185941,5180520.5944061,108
108,213381.859864374,5180520.61678617,108
108,213381.859864373,5180520.61678617,108
108,213381.859864373,5180520.61678617,108
108,213382.389115597,5180520.75429442,108
108,213382.389115597,5180520.75429442,108
108,213381.864370225,5180520.61659602,108
108,213382.390185941,5180520.5944061,108
108,213382.389115597,5180520.75429442,108
108,213381.859864374,5180520.61678617,108
108,213382.383241596,5180520.59469915,108
108,213382.383445794,5180520.59469054,108
108,213382.383445777,5180520.59469054,108
108,213382.380203719,5180520.59482735,108
108,213382.380203719,5180520.59482735,108
108,213382.380203719,5180520.59482735,108
108,213382.379115898,5180520.75424059,108
108,213382.379977148,5180520.75424523,108
108,213382.379115891,5180520.75424059,108
108,213382.379115887,5180520.75424059,108
108,213382.373463573,5180520.5951118,108
108,213382.369977438,5180520.7541914,108
108,213382.390185941,5180520.5944061,108
108,213382.389976858,5180520.75429905,108
108,213382.379115891,5180520.75424059,108
108,213382.389115597,5180520.75429442,108
108,213382.363481344,5180520.59553306,108
108,213382.369170007,5180520.75418705,108
108,213382.369800238,5180520.59526639,108
108,213382.369800237,5180520.59526639,108
108,213382.369800237,5180520.59526639,108
108,213382.369170005,5180520.75418705,108
108,213382.359170295,5180520.75413322,108
108,213382.359818015,5180520.59568765,108
108,213382.389115597,5180520.75429442,108
108,213382.389976858,5180520.75429905,108
108,213382.390185941,5180520.5944061,108
108,213381.859864374,5180520.61678617,108
108,213381.859864373,5180520.61678617,108
108,213381.859864373,5180520.61678617,108
108,213382.389115597,5180520.75429442,108
108,213382.389115597,5180520.75429442,108
108,213381.864370225,5180520.61659602,108
108,213382.390185941,5180520.5944061,108
108,213382.389115597,5180520.75429442,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389115612,5180520.75429442,108
108,213382.389115597,5180520.75429442,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389115597,5180520.75429442,108
108,213382.389115597,5180520.75429442,108
108,213382.389115597,5180520.75429442,108
108,213382.383445789,5180520.59469054,108
108,213382.380203719,5180520.59482735,108
108,213382.383445794,5180520.59469054,108
108,213382.383445777,5180520.59469054,108
108,213382.380203719,5180520.59482735,108
108,213382.380203719,5180520.59482735,108
108,213382.373463573,5180520.5951118,108
108,213382.379115891,5180520.75424059,108
108,213382.379115898,5180520.75424059,108
108,213382.379115887,5180520.75424059,108
108,213382.369977438,5180520.7541914,108
108,213382.369800238,5180520.59526639,108
108,213382.369170007,5180520.75418705,108
108,213382.359818015,5180520.59568765,108
108,213382.369170005,5180520.75418705,108
108,213382.369800237,5180520.59526639,108
108,213382.369800237,5180520.59526639,108
108,213382.363481344,5180520.59553306,108
108,213382.359170295,5180520.75413322,108
108,213381.87,5180520.7515,108
108,213382.359818015,5180520.59568765,108
108,213382.389115597,5180520.75429442,108
108,213382.389976858,5180520.75429905,108
108,213382.390185941,5180520.5944061,108
108,213381.859864374,5180520.61678617,108
108,213381.859864373,5180520.61678617,108
108,213381.859864373,5180520.61678617,108
108,213382.389115597,5180520.75429442,108
108,213382.379977148,5180520.75424523,108
108,213381.864370225,5180520.61659602,108
108,213382.390185941,5180520.5944061,108
108,213382.389115597,5180520.75429442,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389115612,5180520.75429442,108
108,213382.389115597,5180520.75429442,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389115597,5180520.75429442,108
108,213382.389115597,5180520.75429442,108
108,213382.389115597,5180520.75429442,108
108,213382.383445789,5180520.59469054,108
108,213382.380203719,5180520.59482735,108
108,213382.383445794,5180520.59469054,108
108,213382.383445777,5180520.59469054,108
108,213382.380203719,5180520.59482735,108
108,213382.380203719,5180520.59482735,108
108,213382.373463573,5180520.5951118,108
108,213382.379115891,5180520.75424059,108
108,213382.379115898,5180520.75424059,108
108,213382.379115887,5180520.75424059,108
108,213382.369977438,5180520.7541914,108
108,213382.369800238,5180520.59526639,108
108,213382.369170007,5180520.75418705,108
108,213382.359818015,5180520.59568765,108
108,213382.369170005,5180520.75418705,108
108,213382.369800237,5180520.59526639,108
108,213382.369800237,5180520.59526639,108
108,213382.363481344,5180520.59553306,108
108,213382.359170295,5180520.75413322,108
108,213382.359170295,5180520.75413322,108
108,213381.864370225,5180520.61659602,108
108,213382.389115597,5180520.75429442,108
108,213382.389976858,5180520.75429905,108
108,213382.390185941,5180520.5944061,108
108,213381.859864374,5180520.61678617,108
108,213381.859864373,5180520.61678617,108
108,213381.859864373,5180520.61678617,108
108,213382.389115597,5180520.75429442,108
108,213382.379977148,5180520.75424523,108
108,213381.864307045,5180520.61659869,108
108,213382.390185941,5180520.5944061,108
108,213382.389115597,5180520.75429442,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
108,213382.389976858,5180520.75429905,108
109,211182.0917,5187088.2325,109
109,221117.8969,5186710.919,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
109,211182.0917,5187088.2325,109
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.7929,5216049.2333,110
110,213146.88,5215989.3308,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,211599.790037114,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,213146.880089746,5215989.3307898,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,211599.790037114,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,213146.880089747,5215989.3307898,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,211599.7929,5216049.2333,110
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037114,5216049.23333189,110
110,211599.7929,5216049.2333,110
110,211599.790037114,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037114,5216049.23333189,110
110,211599.7929,5216049.2333,110
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037114,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037114,5216049.23333189,110
110,211599.7929,5216049.2333,110
110,211599.790037113,5216049.23333189,110
110,211599.790037114,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037114,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037114,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037114,5216049.23333189,110
110,211599.7929,5216049.2333,110
110,211599.790037113,5216049.23333189,110
110,211599.790037114,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037114,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037114,5216049.23333189,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.880089746,5215989.3307898,110
110,213146.880089747,5215989.3307898,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.880089746,5215989.3307898,110
110,211599.790037113,5216049.23333189,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.880089747,5215989.3307898,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.880089746,5215989.3307898,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.880089747,5215989.3307898,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.880089746,5215989.3307898,110
110,213146.88,5215989.3308,110
110,210264.870096423,5216071.03270013,110
110,210264.8701,5216071.0327,110
110,210264.8701,5216071.0327,110
110,210264.870096423,5216071.03270013,110
110,210264.870096423,5216071.03270013,110
110,210264.8701,5216071.0327,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,211599.7929,5216049.2333,110
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037114,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037114,5216049.23333189,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.880089747,5215989.3307898,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.880089746,5215989.3307898,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.880089746,5215989.3307898,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.880089747,5215989.3307898,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.880089747,5215989.3307898,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.880089746,5215989.3307898,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.880089746,5215989.3307898,110
110,213146.880089747,5215989.3307898,110
110,213146.88,5215989.3308,110
110,213146.88,5215989.3308,110
110,213146.880089747,5215989.3307898,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213146.88,5215989.3308,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,211599.790037114,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037114,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.790037113,5216049.23333189,110
110,211599.7929,5216049.2333,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,211599.790037113,5216049.23333189,110
110,210264.8701,5216071.0327,110
110,211599.7929,5216049.2333,110
110,210264.8701,5216071.0327,110
110,210264.870096423,5216071.03270013,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,210169.830706366,5216086.17124104,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213447.23,5215968.9341,110
110,213146.88,5215989.3308,110
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,222962.8094,5133369.1786,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
111,229748.9053,5133031.8215,111
112,210121.5835,5217854.4351,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.019989581,5217696.33951993,112
112,210233.019989581,5217696.33951993,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.019989581,5217696.33951993,112
112,212682.866,5217621.7356,112
112,212682.866,5217621.7356,112
112,212682.866,5217621.7356,112
112,210233.019989581,5217696.33951993,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,210121.5835,5217854.4351,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,212682.866,5217621.7356,112
112,212682.866,5217621.7356,112
112,212682.866,5217621.7356,112
112,210233.019989581,5217696.33951993,112
112,210233.019989581,5217696.33951993,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,212682.866,5217621.7356,112
112,210007.205,5217826.2885,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210121.5835,5217854.4351,112
112,210121.5835,5217854.4351,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.019989581,5217696.33951993,112
112,210233.019989581,5217696.33951993,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,212682.866,5217621.7356,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,210233.0163,5217696.3396,112
112,212682.866,5217621.7356,112
112,212682.866,5217621.7356,112
112,212682.866,5217621.7356,112
112,212682.866,5217621.7356,112
112,210233.019989581,5217696.33951993,112
112,212682.866,5217621.7356,112
112,212682.866,5217621.7356,112
112,210233.019989581,5217696.33951993,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.019989581,5217696.33951993,112
112,212682.866,5217621.7356,112
112,210233.0163,5217696.3396,112
112,210233.019989581,5217696.33951993,112
112,210233.019989581,5217696.33951993,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,210007.205,5217826.2885,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.019989581,5217696.33951993,112
112,210233.019989581,5217696.33951993,112
112,212682.866,5217621.7356,112
112,212682.866,5217621.7356,112
112,212682.866,5217621.7356,112
112,212682.866,5217621.7356,112
112,212682.866,5217621.7356,112
112,212682.866,5217621.7356,112
112,212682.866,5217621.7356,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.019989581,5217696.33951993,112
112,210233.019989581,5217696.33951993,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,212682.866,5217621.7356,112
112,210233.019989581,5217696.33951993,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,210233.0163,5217696.3396,112
112,212682.866,5217621.7356,112
112,210233.0163,5217696.3396,112
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.7008,5205361.4827,113
113,222139.4136,5206716.3394,113
113,235615.700163498,5205361.48273801,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,235615.700163498,5205361.48273801,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,235615.700163498,5205361.48273801,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,222139.4136,5206716.3394,113
113,235615.700163498,5205361.48273801,113
113,222139.4136,5206716.3394,113
114,290314.3861,5204578.8869,114
114,290314.3861,5204578.8869,114
114,290314.3861,5204578.8869,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,292619.759473474,5207996.69042645,114
114,292078.6916,5206088.0408,114
114,292619.759473474,5207996.69042645,114
114,292619.759473474,5207996.69042645,114
114,292078.6916,5206088.0408,114
114,292619.759473474,5207996.69042645,114
114,292619.7601,5207996.6912,114
114,292619.759473474,5207996.69042645,114
114,290314.3861,5204578.8869,114
114,292990.309379694,5208423.16032929,114
114,290314.3861,5204578.8869,114
114,290314.3861,5204578.8869,114
114,290314.3861,5204578.8869,114
114,292990.309379694,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379694,5208423.16032929,114
114,290314.3861,5204578.8869,114
114,290314.3861,5204578.8869,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,293444.13811132,5209094.82306832,114
114,293444.1393,5209094.8238,114
114,292990.309379695,5208423.16032929,114
114,293444.13811132,5209094.82306832,114
114,293444.13811132,5209094.82306832,114
114,292990.309379695,5208423.16032929,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379694,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,290314.3861,5204578.8869,114
114,290314.3861,5204578.8869,114
114,290314.3861,5204578.8869,114
114,290314.3861,5204578.8869,114
114,290314.3861,5204578.8869,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292619.759473474,5207996.69042645,114
114,292619.759473474,5207996.69042645,114
114,292619.759473474,5207996.69042645,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379694,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379694,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379694,5208423.16032929,114
114,292990.309379695,5208423.16032929,114
114,292990.309379694,5208423.16032929,114
114,289563.3332,5204651.1009,114
114,290314.3861,5204578.8869,114
114,292990.309379695,5208423.16032929,114
114,290314.3861,5204578.8869,114
114,290314.3861,5204578.8869,114
114,290314.3861,5204578.8869,114
114,292078.6916,5206088.0408,114
114,290314.3861,5204578.8869,114
114,290314.3861,5204578.8869,114
114,290314.3861,5204578.8869,114
114,290314.3861,5204578.8869,114
114,290314.3861,5204578.8869,114
114,292990.309379694,5208423.16032929,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,292078.6916,5206088.0408,114
114,290314.3861,5204578.8869,114
115,291723.4715,5201236.8803,89
115,291723.4715,5201236.8803,89
115,291723.4715,5201236.8803,89
115,291723.4715,5201236.8803,89
115,291723.4715,5201236.8803,89
115,291008.880013662,5201681.12039953,115
115,291008.880013672,5201681.12039953,115
115,295617.201247781,5199829.08805365,115
115,291723.470548466,5201236.88088782,115
115,295617.201247781,5199829.08805365,115
115,295617.201247782,5199829.08805365,115
115,295617.201247782,5199829.08805365,115
115,291723.470548466,5201236.88088782,115
115,291723.470548466,5201236.88088782,115
115,291723.470548466,5201236.88088782,115
115,291008.880013662,5201681.12039953,115
115,291008.880013672,5201681.12039953,115
115,291008.880013672,5201681.12039953,115
115,291008.880013672,5201681.12039953,115
115,291008.880013672,5201681.12039953,115
115,291723.470548466,5201236.88088782,115
115,291723.470548466,5201236.88088782,115
115,291723.470548466,5201236.88088782,115
115,291008.880013672,5201681.12039953,115
115,291723.470548466,5201236.88088782,115
115,291723.470548466,5201236.88088782,115
115,291723.470548466,5201236.88088782,115
115,291723.470548466,5201236.88088782,115
115,291723.470548466,5201236.88088782,115
115,291723.470548466,5201236.88088782,115
115,291723.470548466,5201236.88088782,115
115,291008.880013672,5201681.12039953,115
115,291008.880013672,5201681.12039953,115
115,291008.880013672,5201681.12039953,115
115,291008.880013672,5201681.12039953,115
115,291008.880013672,5201681.12039953,115
115,291008.880013662,5201681.12039953,115
115,291008.880013672,5201681.12039953,115
115,291008.880013672,5201681.12039953,115
115,291008.880013672,5201681.12039953,115
115,291008.880013672,5201681.12039953,115
115,291008.880013662,5201681.12039953,115
