cat,a_cat,b_cat,to_x,to_y
322,177,1,297348.586229375,4970640.62163208
323,1428,1,299062.587618656,4972423.5971423
324,1420,1,295614.706794506,4990247.95413273
325,87,1,290226.27884687,4990406.06807896
326,87,1,289056.161786334,4990454.16239835
327,87,1,286284.863272225,4990560.73314611
328,1831,1,282871.749722243,4990723.39232268
329,94,1,282871.749722243,4990723.39232268
330,111,1,286018.631982802,4990531.35520906
331,132,1,289229.819149826,4990251.50224426
332,91,1,294278.666300657,4996328.65903716
333,122,1,293315.759198579,4996724.19866088
334,118,1,292223.973822051,4998389.0208216
335,132,1,289588.050398893,5000315.23394373
336,30,1,312908.573849606,4992957.73832553
337,422,1,300360.93823673,4987498.60217365
338,1841,1,303407.403019634,4980257.00852957
339,249,1,303330.178407854,4980336.40147015
340,415,1,322660.781509566,5004950.18359035
341,615,1,326713.22582386,5006744.92405166
342,504,1,321527.433519956,4973364.25007661
343,1840,1,313439.704854667,4993756.38193601
344,253,1,314605.476492041,4981735.17730169
