cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
23,42907,"18018938",5121,"unclassified","105th Street",,"B",0,0,"F","F",1,398438.408935362,4857366.6374142
24,42273,"18018214",5122,"residential","111th Street",,"B",0,0,"F","F",1,401887.142889157,4858911.99645382
25,44735,"18021081",5122,"residential","507th Avenue",,"B",0,0,"F","F",1,400501.795761549,4860602.71770077
26,92890,"18081333",5113,"primary","State Highway 109","MN 109","B",96,0,"F","F",1,449335.571471591,4838001.05130487
27,93348,"18081900",5122,"residential","610th Avenue",,"B",0,0,"F","F",1,447741.958977822,4837765.33619034
28,94320,"18083097",5122,"residential","170th Street",,"B",0,0,"F","F",1,417844.440767554,4842588.89819019
29,307021,"115296491",5115,"tertiary","160th Street","CR 108","B",0,0,"F","F",1,419784.945360028,4840924.99365713
30,93902,"18082595",5122,"residential","580th Avenue",,"B",0,0,"F","F",1,443003.153732095,4847564.4799181
31,92475,"18080790",5115,"tertiary","570th Avenue","CH 29","B",88,0,"F","F",1,441400.439271403,4848444.66810724
32,93970,"18082672",5122,"residential","405th Avenue",,"B",0,0,"F","F",1,414981.795151847,4853246.10609759
33,92900,"18081346",5115,"tertiary","240th Street","CH 14","B",88,0,"F","F",1,401802.324106358,4854029.17534795
34,306900,"115025884",5115,"tertiary","345th Avenue","CR 5","B",0,0,"F","F",1,405037.759723758,4834668.55761528
35,94415,"18083215",5122,"residential","235th Street",,"B",0,0,"F","F",1,424861.797508945,4852956.50674956
36,293917,"60436239",5114,"secondary","530th Avenue","CR 23","B",0,0,"F","F",1,434782.341329131,4827157.60710383
37,93285,"18081818",5122,"residential","90th Street",,"B",0,0,"F","F",1,418959.675946504,4829686.23483389
38,93206,"18081725",5115,"tertiary","550th Avenue","CR 117","B",0,0,"F","F",1,437872.287256188,4816662.77626269
39,94174,"18082928",5122,"residential","560th Avenue",,"B",0,0,"F","F",1,439758.392107964,4844178.16429546
40,306964,"115099864",5122,"residential",,,"B",0,0,"F","F",1,429137.929378956,4816684.72502769
41,306964,"115099864",5122,"residential",,,"B",0,0,"F","F",1,427787.032864088,4816700.94570429
42,306960,"115099860",5122,"residential",,,"B",0,0,"F","F",1,432429.595098088,4816650.76090045
43,597000,"779725142",5115,"tertiary","540th Avenue","CH 27","B",0,0,"F","F",1,436621.905090724,4849633.26778697
