lcat,along,x,y,across,x1,y1,cos,sin,angle,culvert,overwrite
127,1370,215231.9258160801,5196583.775515956,16.0,215247.8821873772,5196582.594747126,-0.997273206069513,0.07379805184308533,265.767835646673,0,0
127,1380,215231.18789540775,5196573.803592577,16.0,215247.14426670576,5196572.622823759,-0.9972732061253109,0.07379805108905806,265.7678356899937,0,0
127,1390,215230.44997473605,5196563.831669212,16.0,215246.406346032,5196562.650900367,-0.9972732059966808,0.0737980528273061,265.7678355901271,0,0
127,1400,215229.71205406275,5196553.859745827,16.0,215245.66842536075,5196552.678977009,-0.9972732061253109,0.07379805108905806,265.7678356899937,0,0
127,1410,215228.97413339105,5196543.887822461,16.0,215244.93050468698,5196542.707053616,-0.9972732059966808,0.0737980528273061,265.7678355901271,0,0
127,1420,215228.23621271775,5196533.9158990765,16.0,215244.19258401575,5196532.735130259,-0.9972732061253109,0.07379805108905806,265.7678356899937,0,0
127,1430,215227.49829204576,5196523.943975707,16.0,215243.45466334376,5196522.763206889,-0.9972732061253109,0.07379805108905806,265.7678356899937,0,0
127,1440,215226.7603713737,5196513.972052333,16.0,215242.71674267054,5196512.791283499,-0.9972732060524787,0.07379805207327883,265.7678356334478,0,0
127,1450,215226.02239953115,5196504.005982915,16.0,215241.97761578404,5196502.809707728,-0.9972010158060655,0.07476719919424082,265.71215375520694,0,0
127,1460,215225.16435740466,5196494.117751887,16.0,215241.10366158024,5196492.7254220415,-0.9962065109745641,0.08702061532697647,265.00777175887515,0,0
127,1470,215224.29422181367,5196484.156494597,16.0,215240.23352598926,5196482.764164751,-0.9962065109745641,0.08702061532697647,265.00777175887515,0,0
127,1480,215223.4240862241,5196474.195237317,16.0,215239.36339039847,5196472.802907458,-0.9962065108969801,0.08702061621515361,265.00777170779253,0,0
127,1490,215222.55416114526,5196464.154913797,16.0,215238.51039219525,5196462.972251259,-0.9972644406243715,0.07391640863948591,265.7610357299968,0,0
127,1500,215222.05971147344,5196454.007057149,16.0,215238.0419270843,5196453.25287934,-0.9988884756789581,0.047136113074451626,267.29829858170876,0,0
127,1510,215221.58838778516,5196444.019003819,16.0,215237.57060071005,5196443.264769091,-0.9988883078050574,0.047139670452271354,267.2980945321504,0,0
127,1520,215221.1170176174,5196434.030938914,16.0,215237.0992295844,5196433.276683889,-0.9988882479377319,0.04714093902212968,267.2980217675575,0,0
127,1521,215221.0775971401,5196432.87731399,16.0,215237.0740299398,5196432.5394712975,-0.9997770499807062,0.02111516828909048,268.7901000562515,0,1
127,1530,215223.49971212915,5196422.2875978835,16.0,215238.80453076737,5196426.952630193,-0.9565511648890812,-0.29156451935950956,-73.04835524866081,0,0
127,1540,215228.05487833926,5196411.59723492,16.0,215241.41294727992,5196420.404163679,-0.8348793087920757,-0.5504330474734106,-56.60327309203893,0,0
127,1550,215233.55876248027,5196403.24911884,16.0,215246.91683142094,5196412.0560476,-0.8348793087920757,-0.5504330474734106,-56.60327309203893,0,0
127,1560,215239.06264662117,5196394.901002761,16.0,215252.42071556207,5196403.70793152,-0.8348793088054512,-0.5504330474531229,-56.603273093431255,0,0
127,1570,215244.48014017116,5196386.620766728,16.0,215257.98873428672,5196395.19502384,-0.8442871322217179,-0.5358910694953102,-57.59563824982328,0,0
