cat,a_cat,b_cat,to_x,to_y
410,601,1,370643.111087409,4937193.58955193
411,2087,1,370919.884947944,4939842.53022255
412,522,1,370749.961318502,4942173.92179656
413,727,1,370663.966255306,4941975.87831074
414,1418,1,370919.884947944,4939842.53022255
415,1902,1,370919.884947944,4939842.53022255
416,601,1,370691.684756772,4939701.64179264
417,1837,1,371423.289083328,4923622.90758499
418,746,1,371450.742716185,4923789.22818415
419,1458,1,372062.240212433,4925375.42587968
420,1226,1,368984.188860215,4928975.32207626
421,2373,1,369278.451899347,4928876.60313481
422,2261,1,389513.237087156,4935553.99963448
423,2650,1,382940.85417828,4930320.40009488
424,594,1,384117.948331815,4930028.26086816
425,2675,1,402837.631102169,4937274.78630039
426,953,1,401750.540309526,4937792.46202185
427,2537,1,400438.255374351,4940139.55345163
428,1817,1,395621.322930775,4941502.61931222
429,2497,1,395635.074894025,4942751.08827922
430,3323,1,395263.933588922,4942743.24922993
431,2667,1,405601.792625438,4936016.82526693
432,1202,1,398920.226414042,4924831.01381063
433,1524,1,399007.538161764,4924998.1860816
434,2346,1,418338.566668307,4950414.07578403
435,671,1,418338.546625114,4950414.07577007
436,1549,1,419679.52397423,4934061.00129982
437,2802,1,420387.055300245,4934117.97950173
