cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
194,302767,"98654179",5115,"tertiary","70th Street North","CR 11","B",0,0,"F","F",1,223284.359680481,5225215.2557735
195,66978,"18048300",5122,"residential","100th Street North",,"B",0,0,"F","F",1,227919.99137922,5221766.16742313
196,174464,"18178828",5113,"primary",,"US 75","B",0,0,"F","F",1,212623.174281431,5267649.51614281
197,170418,"18174004",5142,"track",,,"B",0,0,"F","F",1,219079.466292451,5267336.95156099
198,173693,"18177520",5114,"secondary",,"MN 32","B",0,0,"F","F",1,252917.346354562,5265780.18988391
199,174349,"18178614",5115,"tertiary","120th Avenue",,"B",0,0,"F","F",1,240130.68966509,5230887.01511954
200,173773,"18177640",5113,"primary",,"MN 9","B",0,0,"F","F",1,234871.775104746,5232745.95485327
201,174476,"18178848",5115,"tertiary","300th Street",,"B",0,0,"F","F",1,239755.039343733,5233319.14647435
202,174021,"18178055",5114,"secondary","Veterans Memorial Highway","MN 200","B",0,0,"F","F",1,221768.673904367,5244599.99016778
203,610390,"807279192",5142,"track","290th Street",,"B",0,0,"F","F",1,237951.891997058,5229363.63889228
204,66975,"18048297",5122,"residential","100th Street North",,"B",0,0,"F","F",1,228210.894839243,5228215.97244895
205,64564,"18045519",5122,"residential","60th Street North",,"B",0,0,"F","F",1,221811.605670764,5228509.96948146
206,69127,"18051123",5115,"tertiary","County Highway 31","CR 31","B",0,0,"F","F",1,318773.118473914,5257258.78503356
207,67548,"18048998",5121,"unclassified","180th Avenue North",,"B",0,0,"F","F",1,224844.63036645,5223570.86365564
208,66657,"18047947",5113,"primary","140th St North","MN 9","B",0,0,"F","F",1,234530.080125623,5226284.04177275
209,302830,"98780530",5121,"unclassified","120th Street North",,"B",0,0,"F","F",1,231316.337775244,5226463.869402
210,174335,"18178586",5121,"unclassified","210th Street","CR 14","B",0,0,"F","F",1,225182.275318615,5232744.49827816
211,173563,"18177367",5121,"unclassified","110th Avenue",,"B",0,0,"F","F",1,225075.885468505,5229984.29796522
212,936789,"1336648704",5122,"residential","140th Street",,"B",0,0,"F","F",1,215574.945746294,5261036.00015811
213,882905,"1257995066",5115,"tertiary","240th Street",,"B",0,0,"F","F",1,231689.171870782,5260301.57237143
214,171637,"18175286",5142,"track",,,"B",0,0,"F","F",1,232440.678959847,5260273.05415527
215,506138,"677692887",5122,"residential","230th Street",,"B",0,0,"F","F",1,230056.680598137,5260370.28240703
216,506132,"677692881",5122,"residential","190th Street",,"B",0,0,"F","F",1,223592.782077852,5260659.08807062
217,506136,"677692885",5142,"track","220th Street",,"B",0,0,"F","F",1,228342.496012272,5258854.0835718
218,780965,"1051913037",5142,"track","180th Street",,"B",0,0,"F","F",1,221915.63895428,5259113.02281319
219,173869,"18177786",5122,"residential","180th Street",,"B",0,0,"F","F",1,221762.240826258,5255910.5538806
220,174236,"18178427",5142,"track","220th Street",,"B",0,0,"F","F",1,228202.232704318,5255614.17000655
221,172961,"18176725",5141,"service",,,"B",0,0,"F","F",1,229001.30927726,5255579.18346475
222,506115,"677691952",5122,"residential","190th Street",,"B",0,0,"F","F",1,223374.038757286,5255839.65185313
223,962024,"1383020210",5122,"residential","270th Street",,"B",0,1,"T","F",1,236080.451782801,5250557.44241961
224,610392,"807279194",5121,"unclassified","290th Street",,"B",0,0,"F","F",1,238280.350109444,5236617.75467657
225,173540,"18177341",5142,"track","250th Street",,"B",0,0,"F","F",1,231823.193338849,5236934.76896291
226,173773,"18177640",5113,"primary",,"MN 9","B",0,0,"F","F",1,235043.575904382,5236782.90345257
227,66118,"18047321",5121,"unclassified","5th Street North",,"B",0,0,"F","F",1,213529.465813299,5222407.04139209
228,66370,"18047621",5142,"track","40th Street North",,"B",0,0,"F","F",1,218354.693218407,5222205.48806039
229,590012,"772233085",5113,"primary",,"US 75","B",0,0,"F","F",1,212013.112787624,5227309.47566328
230,684399,"892664540",5141,"service",,,"B",0,0,"F","F",1,212737.363043563,5227288.93557353
231,174061,"18178148",5122,"residential","270th Street",,"B",0,0,"F","F",1,236345.526949296,5256082.96117984
232,506133,"677692882",5122,"residential","190th Street",,"B",0,1,"T","F",1,223437.024672713,5257437.20941956
233,506125,"677691962",5122,"residential","155th Street",,"B",0,0,"F","F",1,217834.736444394,5257693.19969404
234,506131,"677692880",5142,"track","180th Street",,"B",0,1,"T","F",1,221830.021273813,5257514.8374998
235,506134,"677692883",5115,"tertiary","210th Street",,"B",0,1,"T","F",1,226657.472641608,5257295.89224284
236,506139,"677692889",5115,"tertiary","240th Street",,"B",0,1,"T","F",1,231535.452420984,5257077.85816013
237,506126,"677691969",5113,"primary","260th Street","MN 9","B",0,0,"F","F",1,234734.386972995,5256156.45928477
238,814502,"1118764521",5122,"residential","290th Street",,"B",0,1,"T","F",1,239574.761157691,5255952.79266961
239,174195,"18178362",5122,"residential","320th Avenue",,"B",0,0,"F","F",1,235067.167221773,5263402.54601457
240,173390,"18177179",5121,"unclassified","310th Avenue",,"B",0,0,"F","F",1,234983.638456687,5261789.02975163
241,453911,"502881295",5122,"residential","260th Street",,"B",0,0,"F","F",1,234987.676028826,5261792.84241563
242,590012,"772233085",5113,"primary",,"US 75","B",0,0,"F","F",1,212024.595349842,5225701.87475122
243,67170,"18048522",5121,"unclassified","20th Street North",,"B",0,0,"F","F",1,215268.355398964,5225562.10598624
244,293786,"60319548",5113,"primary",,"US 75;MN 200","B",0,0,"F","F",1,211621.497612717,5247515.38594984
245,524527,"713801292",5121,"unclassified","250th Street",,"B",0,0,"F","F",1,231465.480599759,5229679.7491397
246,524530,"713801299",5121,"unclassified","90th Street North","CR 73","B",0,0,"F","F",1,226614.139793752,5228284.09435292
247,66657,"18047947",5113,"primary","140th St North","MN 9","B",0,0,"F","F",1,234618.692164761,5227911.8506799
248,66980,"18048302",5121,"unclassified","100th Street North",,"B",0,0,"F","F",1,228069.666341345,5225017.35942358
249,302830,"98780530",5121,"unclassified","120th Street North",,"B",0,0,"F","F",1,231227.740431418,5224861.44319838
